baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
USO1	964.808424002016	0.0589519022405773	0.0747146768492301	0.78902706572015	0.430096187632207	0.999890251873749
USP1	543.404135683626	0.146868336796784	0.08103410325026	1.81242626136315	0.0699203581117136	0.999890251873749
USP10	450.941027920293	-0.0683800120359347	0.0857165293845061	-0.797745925166854	0.425017947148636	0.999890251873749
USP11	465.539735865642	-0.0661032756994599	0.107782713490028	-0.613301275863457	0.539677149923892	0.999890251873749
USP12	851.327708037002	0.0660172598672435	0.102765506812926	0.642406794990278	0.520609088923203	0.999890251873749
USP13	332.030830106809	0.0276108414924185	0.10301262719284	0.268033562921667	0.788673484148721	0.999890251873749
USP14	945.164092602279	0.0590558816269805	0.0710876226527265	0.830747736711876	0.406116152771038	0.999890251873749
USP15	322.0434807984	0.0403777271637229	0.143659013303741	0.281066438054615	0.778659442491476	0.999890251873749
USP16	378.747807581229	-0.106130465153993	0.0858548646554962	-1.23616134717415	0.216398595171634	0.999890251873749
USP18	14.8766875619309	0.00646630925921654	0.40722669309985	0.0158788934241868	0.987331008488127	0.999890251873749
USP19	213.445053513825	-0.0466271361844083	0.130949742839261	-0.356068940445668	0.721788936807108	0.999890251873749
USP2	1.88969287675884	1.16950341587932	0.832781972105341	1.40433325294341	0.160219636623005	0.999890251873749
USP20	65.4954882169212	0.129869487265506	0.184337260869715	0.704521086256644	0.48110832317668	0.999890251873749
USP21	65.9588871981813	-0.0175976353425017	0.174365400631827	-0.100923894756272	0.91961087467817	0.999890251873749
USP22	4636.68593206146	0.0580492669123587	0.0524686164188314	1.10636168579289	0.268570002084986	0.999890251873749
USP24	1024.57649060738	-0.0237027020375337	0.116908470405286	-0.202745805803153	0.839333718763727	0.999890251873749
USP25	415.523034332002	-0.119767999130716	0.0987449777597307	-1.21290218346232	0.225167220753355	0.999890251873749
USP27X	76.6639543908131	0.0562314423058969	0.155266471078708	0.362160883255936	0.717231808865148	0.999890251873749
USP28	203.374793907322	-0.0676016002718101	0.135583280023746	-0.498598354162626	0.61806236484465	0.999890251873749
USP3	195.145306325272	0.0940804245934463	0.106326971477619	0.884821821650864	0.376252738154025	0.999890251873749
USP30	63.7622192660956	-0.049346501783652	0.160894905582645	-0.306700212818763	0.759071567779709	0.999890251873749
USP31	316.595204996494	0.132956118276946	0.0977616042752269	1.36000344166444	0.173828834783449	0.999890251873749
USP32	503.819221165176	-0.0936534098008713	0.0884093889266442	-1.05931520325944	0.289456253327957	0.999890251873749
USP33	653.070699396695	-0.0772332395654008	0.085515129291773	-0.903152929838709	0.366444735599422	0.999890251873749
USP34	995.354391577463	-0.0310203047840365	0.11662537271295	-0.265982470730334	0.790252709229578	0.999890251873749
USP35	33.1644431428582	0.23360552465195	0.300419704731697	0.777597211409889	0.436806505500301	0.999890251873749
USP36	348.282995080969	0.0282268793445032	0.096287515929722	0.293152015315311	0.769405959790687	0.999890251873749
USP37	325.836664587244	0.0925673696286563	0.118599546092161	0.78050357424407	0.435094524523475	0.999890251873749
USP38	261.276971702812	0.000972874348334887	0.113742805286842	0.00855328252087192	0.993175551143748	0.999890251873749
USP39	213.043663137214	0.038798845427021	0.100271341439902	0.386938529692209	0.698801716051186	0.999890251873749
USP4	301.641684092148	0.0263433495466115	0.0842123377208071	0.312820546960099	0.754417004061094	0.999890251873749
USP40	223.300234998171	0.0124522903750523	0.157472526274701	0.0790759548324643	0.936972208875415	0.999890251873749
USP42	126.597419554144	0.0896110283986389	0.111083223879184	0.806701725690836	0.419838349658118	0.999890251873749
USP43	7.08601307607552	0.0808379269354287	0.48632687575282	0.166221385174928	0.867982730615908	0.999890251873749
USP44	10.6531858271629	-0.0136722806931771	0.445803795682051	-0.0306688297085029	0.975533649752661	0.999890251873749
USP45	98.1046505914823	0.135171070842714	0.138827367765624	0.973662996124205	0.330223896212207	0.999890251873749
USP46	320.699591944854	0.0353806815602849	0.0819271277047101	0.431855510519147	0.66584643146061	0.999890251873749
USP47	1314.93404790431	-0.000927050491463011	0.100794166963273	-0.0091974617122517	0.992661590764743	0.999890251873749
USP48	1167.51837094516	-0.01676398537188	0.0678612257159225	-0.247033341868251	0.804882420475757	0.999890251873749
USP49	45.6053007802482	0.198695401011035	0.176934574586481	1.12298798284853	0.261442598253467	0.999890251873749
USP5	526.314271364666	-0.0824204732086021	0.0922207152315398	-0.893730578879896	0.371466060230347	0.999890251873749
USP51	146.179869471878	0.130877518722596	0.108832903547736	1.20255469123996	0.229148689954166	0.999890251873749
USP53	277.527025238376	-0.0368470943954953	0.0997161998386795	-0.369519641293053	0.711740435851423	0.999890251873749
USP54	226.11252837884	-0.0823050672478669	0.154426148174721	-0.532973646112996	0.594051823407407	0.999890251873749
USP6	4.01941527986182	-0.861550558598968	0.645825620771397	-1.33402969917778	0.182194123452606	0.999890251873749
USP6NL	251.373183644564	-0.0706172638106085	0.104134692720472	-0.678133885699031	0.497686807341621	0.999890251873749
USP7	1736.31076747201	-0.0206767771706579	0.0948160660149319	-0.2180725064822	0.827372618540174	0.999890251873749
USP8	912.076443983771	-0.0175585338686467	0.0759522198994497	-0.231178679068128	0.817175993043676	0.999890251873749
USP9X	1611.51311405439	0.00587882415075881	0.116879668113173	0.0502980907258087	0.959884845225919	0.999890251873749
USPL1	175.461616818777	0.051635303056997	0.099580543823904	0.518528028409924	0.604089909620708	0.999890251873749
UST	194.607618897802	0.055165602501576	0.113639597537869	0.485443487101339	0.627361791033842	0.999890251873749
UTP11	439.405806080442	-0.012601885898418	0.0864489589923311	-0.145772558111844	0.88410093991578	0.999890251873749
UTP14A	300.373170007407	-0.121636481147079	0.13218654938845	-0.920188035089954	0.357474505741797	0.999890251873749
UTP15	327.335911408909	0.118514641293385	0.0915734515474691	1.29420306093792	0.195595289775475	0.999890251873749
UTP18	575.536744840428	-0.105462010254473	0.103783526959688	-1.01617292593493	0.309547046618339	0.999890251873749
UTP20	493.428500501736	-0.0502267815798361	0.0970272809704629	-0.517656282619382	0.604698105342002	0.999890251873749
UTP23	191.899726473548	0.11985544899512	0.0875273002168437	1.36934931956299	0.170890108197607	0.999890251873749
UTP25	161.275518581667	0.0369536465643194	0.116733130051248	0.316565199169216	0.751573545645265	0.999890251873749
UTP3	493.197096550311	0.10860894579737	0.0932701172198796	1.16445598048655	0.24423927254274	0.999890251873749
UTP4	215.94327297542	-0.0982368361831513	0.109870429495003	-0.894115337809065	0.371260183725384	0.999890251873749
UTP6	620.906917762063	0.0127514020983486	0.0838174321509275	0.152133055989922	0.879081992735157	0.999890251873749
UTRN	2460.58998524853	-0.0718290731754303	0.194266208214553	-0.369745586922148	0.711572061648309	0.999890251873749
UTS2B	4.22612647915378	0.176726191623326	0.62489689057711	0.282808562961667	0.777323589900465	0.999890251873749
UTS2R	13.3205738630543	-0.234965076839615	0.347657192392229	-0.675852771009339	0.499134126181849	0.999890251873749
UTY	0.942676081611816	2.33660674944604	1.57493725180429	1.48361894848139	0.137910039583053	0.999890251873749
UVRAG	170.201853115782	-0.0200834683558102	0.126731139795058	-0.158473035027444	0.874084067081755	0.999890251873749
UVSSA	49.0460765924225	0.246771085165884	0.219271527552795	1.12541326236015	0.260413953695614	0.999890251873749
UXS1	898.713193209094	0.0112998020790821	0.103836738014236	0.108822775976774	0.913343058482525	0.999890251873749
UXT	212.243406055351	-0.0955806036633453	0.134985521626882	-0.708080411227677	0.478895323486674	0.999890251873749
VAC14	106.059259127874	0.000595739087695266	0.170874905719236	0.00348640477773911	0.99721825709049	0.999890251873749
VAMP1	9.38054288317101	-0.447085120762469	0.46252512454452	-0.966618021459362	0.333735022169019	0.999890251873749
VAMP2	239.329983048199	0.148222095053373	0.0979813544051503	1.51275817683106	0.130341095952664	0.999890251873749
VAMP3	1094.12640012683	0.0758199198203211	0.0718055372363756	1.05590630943587	0.291011021261378	0.999890251873749
VAMP4	205.507065144333	0.0143704157074692	0.0979591561647367	0.146698034875909	0.883370369765704	0.999890251873749
VAMP5	2.60225678492471	-0.744186987413202	0.76088949454914	-0.978048708445062	0.328050234121789	0.999890251873749
VAMP7	339.910229193442	0.0997487898320071	0.0974706948477248	1.02337210161312	0.306131944914799	0.999890251873749
VAMP8	298.328875936353	0.00580771950241802	0.113680025782113	0.0510883021222173	0.959255157375307	0.999890251873749
VANGL1	465.030485644687	-0.0520863046291587	0.0834936514521777	-0.623835509924871	0.532735616497941	0.999890251873749
VANGL2	674.807171984231	0.209616318407537	0.0897207917457475	2.33631819703009	0.0194746638126224	0.999890251873749
VAPA	851.579756744691	-0.0823726386894039	0.0831007203993485	-0.99123856319842	0.321569104390519	0.999890251873749
VAPB	1087.20833620854	0.0847247605965895	0.0875664060510336	0.967548680109265	0.333269818130197	0.999890251873749
VARS1	482.559588742189	-0.0205933989947564	0.0952623227269983	-0.216175696804841	0.828850796800565	0.999890251873749
VARS2	98.7038252644746	-0.0316756130536364	0.146688096750819	-0.21593853731325	0.829035657244131	0.999890251873749
VASH1	3480.56657112575	0.00175526376820081	0.0876013304919674	0.0200369533013172	0.984013894004808	0.999890251873749
VASH2	19.9543311599807	0.34699096755122	0.299885060338275	1.15707987306806	0.247239728894415	0.999890251873749
VASN	2.69626391354172	0.0734338293295622	0.855117510202822	0.0858757170253066	0.931565215192391	0.999890251873749
VASP	1734.60657068345	0.0280871309999663	0.0978582735042894	0.287018460413929	0.77409818528826	0.999890251873749
VAT1	2219.03100431872	-0.0469382692651258	0.0964976221751027	-0.486418921079242	0.626670178050164	0.999890251873749
VAT1L	3.46744046345451	-1.24996700483708	0.727584064036519	-1.71796918957029	0.0858022352460426	0.999890251873749
VAV1	8.14872603392923	0.438071893889253	0.391203710453615	1.1198050585494	0.262796843171437	0.999890251873749
VAV2	287.819229604425	0.0171843676231286	0.137016395481545	0.125418330870069	0.900192376760296	0.999890251873749
VAV3	715.878297761804	0.0479498670890088	0.076545765307294	0.626420898615533	0.531038905445129	0.999890251873749
VAX1	75.5192072428084	-0.132268152483897	0.151762824666081	-0.871545141406813	0.383456569273973	0.999890251873749
VBP1	376.199260246531	0.0430657757464641	0.0854843437085746	0.503785534030418	0.614412094262799	0.999890251873749
VCAM1	11.9860475597852	0.357579862175596	0.496582336651407	0.720081718143373	0.471474682971814	0.999890251873749
VCAN	610.947048756577	0.00896874994980594	0.124320854314211	0.0721419587991099	0.942488934903601	0.999890251873749
VCL	5897.03702126026	-0.0289612547148209	0.0627333019493065	-0.461656788578161	0.644327463421595	0.999890251873749
VCP	8181.73100687642	-0.0396034082751704	0.0755940254117284	-0.52389600976357	0.600350870291743	0.999890251873749
VCPIP1	275.007227806412	0.0173761566573187	0.117932316252147	0.147340077847427	0.88286360011405	0.999890251873749
VCPKMT	26.9877424887529	0.263636753855172	0.293905426842076	0.897012201128333	0.369712406454245	0.999890251873749
VDAC1	1185.54908630061	0.0484954237395257	0.067182779564381	0.721843068327542	0.470390966984801	0.999890251873749
VDAC2	812.28692958365	-0.044281813223957	0.0928289401566848	-0.477025948472688	0.633343644194893	0.999890251873749
VDAC3	1062.50307200233	-0.0499691760305349	0.102269978821902	-0.488600629492197	0.625124467278076	0.999890251873749
VDR	7.77022670886747	0.196686169289466	0.424144364926952	0.463724584254091	0.642845081321875	0.999890251873749
VEGFA	213.585807659847	0.0779262212359807	0.16776124421557	0.464506695812575	0.642284763393443	0.999890251873749
VEGFB	59.6893227311239	-0.165633776372528	0.184862547619963	-0.895983413108832	0.370261622114366	0.999890251873749
VEGFC	430.824311509975	-0.153348492748131	0.129735451556675	-1.18200916486686	0.23720206436944	0.999890251873749
VEGFD	0.759542480346257	-0.731296615823539	1.54242304269	-0.474121946822158	0.635412949088988	0.999890251873749
VENTX	1.63808246345198	1.13626535177559	0.847029117366396	1.34147141872584	0.179767443291377	0.999890251873749
VEPH1	50.198868570813	-0.0756038929277068	0.163554488119972	-0.46225507961756	0.643898408764505	0.999890251873749
VEZF1	262.660076670534	-0.0717160756987539	0.0904365428470641	-0.792998863523918	0.42777848491796	0.999890251873749
VEZT	686.677300748468	0.038139679965593	0.105663035684098	0.360955746904903	0.718132528808909	0.999890251873749
VGF	1.43697569579728	-1.07684398509094	1.14665390858204	-0.939118575388255	0.347669868192284	0.999890251873749
VGLL3	4.19029677734776	0.664647198977871	0.646037354863073	1.02880614251593	0.303570779724615	0.999890251873749
VGLL4	1470.5383134867	0.0198593325081887	0.0934872425399729	0.212428262601684	0.831772938520481	0.999890251873749
VHL	476.964739120147	0.159989938079947	0.10340603400237	1.54720118244047	0.121814740948406	0.999890251873749
VILL	33.049035280917	-0.0964080132493361	0.24788180591033	-0.388927347431909	0.697329891405743	0.999890251873749
VIM	13479.3212422113	-0.0852316634890922	0.0789231675712015	-1.07993211767887	0.280172409758215	0.999890251873749
VIP	2.50053482828303	-0.0517553483301127	0.677061757378597	-0.0764411041771073	0.939068168846442	0.999890251873749
VIPAS39	219.124326191428	-0.180640197950627	0.089391671655856	-2.02077212121128	0.0433033600330131	0.999890251873749
VIPR2	0.789245662550523	-0.951334381782275	1.2764432682415	-0.745300951050401	0.456089806318674	0.999890251873749
VIRMA	1101.23927319682	0.00852306224361769	0.103620139697191	0.082252950715224	0.934445567472976	0.999890251873749
VIT	6.37267879554318	1.3597515148876	0.554109700625569	2.45393919895735	0.0141300870438096	0.999890251873749
VKORC1	112.312693717045	-0.00814382715350802	0.166793909193683	-0.0488256866984952	0.961058211558096	0.999890251873749
VKORC1L1	479.914748304927	0.0437792994892427	0.100681248225122	0.434830718341442	0.663685306041946	0.999890251873749
VLDLR	117.570320659844	-0.116873468066587	0.163753620171173	-0.713715323938602	0.475403228772674	0.999890251873749
VMA21	325.525453955785	0.115441092241873	0.131325743242002	0.879043890344808	0.379377478748977	0.999890251873749
VMAC	5.89208156244534	-0.36019314099539	0.607249235625536	-0.59315536333998	0.553077182028098	0.999890251873749
VMO1	8.18281181001074	-0.000829646172576782	0.455403578534154	-0.00182178228648803	0.998546428844508	0.999890251873749
VMP1	728.725344501892	0.0510059638736031	0.073954054413664	0.689698006120122	0.490384120005852	0.999890251873749
VN1R1	5.75329674632533	-0.0974458986893212	0.520478858513417	-0.187223548267925	0.851485362428249	0.999890251873749
VN1R2	6.82529118321114	0.217984643895893	0.516102379111452	0.42236705878238	0.672757118144096	0.999890251873749
VNN1	1.03619440823863	-0.46093220866546	1.12078436439172	-0.41125860005695	0.680882923118697	0.999890251873749
VOPP1	1687.74398972728	0.0342385721577799	0.103833044228861	0.329746396362163	0.741591593387152	0.999890251873749
VPS11	133.82285367379	-0.0805443849114552	0.174088065393026	-0.462664598688119	0.643604797235703	0.999890251873749
VPS13A	555.070424601239	0.0152017668338991	0.112860132906058	0.13469563115394	0.892852527545495	0.999890251873749
VPS13B	242.945886631535	0.0104281021773352	0.193593975786563	0.0538658402719729	0.95704205264936	0.999890251873749
VPS13C	1196.60113813542	0.00149720278746762	0.117411338149204	0.0127517734749348	0.989825832555281	0.999890251873749
VPS13D	702.040179335092	-0.0374594145784996	0.088188510049615	-0.424765250682032	0.671007811711283	0.999890251873749
VPS16	172.494630437668	-0.188944643080885	0.131505609537293	-1.43678010197202	0.150780486016744	0.999890251873749
VPS18	445.152147777565	0.0056363123676239	0.104993188916413	0.0536826476630887	0.957188008023471	0.999890251873749
VPS25	181.713290858028	-0.216681703857828	0.128618366036603	-1.68468711378408	0.092048954002102	0.999890251873749
VPS26A	1014.54469737524	0.00385497857351798	0.0707765893886633	0.0544668598305679	0.956563211404063	0.999890251873749
VPS26B	273.758962595788	-0.0829802493061177	0.0963329416374693	-0.861390173450719	0.389023186311506	0.999890251873749
VPS26C	378.59160526097	0.0779496240690106	0.0891046080324369	0.874810245959832	0.381677161346359	0.999890251873749
VPS28	131.626429069871	-0.140430475834524	0.15143725747459	-0.927317875246698	0.353761516078225	0.999890251873749
VPS29	535.440925558162	-0.149538990462155	0.0828156155755665	-1.80568591349425	0.0709674142220804	0.999890251873749
VPS33A	836.057843931115	0.0936904099923122	0.0728155750610367	1.2866809046523	0.198205531409718	0.999890251873749
VPS33B	112.426239366425	-0.0346200396939127	0.14456846093475	-0.239471593389503	0.810739920924657	0.999890251873749
VPS35	1109.52657869111	0.00703241019411646	0.065457320950768	0.107435044575162	0.914443853834852	0.999890251873749
VPS35L	350.665231650882	0.002389894305555	0.0883872751968072	0.0270388955902708	0.978428711167668	0.999890251873749
VPS36	835.598234554313	0.0127508308200871	0.0837411812806275	0.152264759406216	0.878978118702426	0.999890251873749
VPS37A	341.385932147098	0.0430953201868731	0.0857477822936034	0.502582329643386	0.61525795536726	0.999890251873749
VPS37B	194.878576408307	0.133639623722648	0.101264584920514	1.31970741624573	0.186932722984485	0.999890251873749
VPS37C	102.052781148561	-0.128781816797987	0.116889329934703	-1.10174142387442	0.270574102561632	0.999890251873749
VPS37D	1.37320806190267	-1.87699025332699	1.22649187088635	-1.53037317073332	0.125924385992418	0.999890251873749
VPS39	348.059995164634	-0.0238933235542293	0.105307796472135	-0.226890357168869	0.820509000401223	0.999890251873749
VPS41	1196.05881945393	-0.034079773285182	0.0749362442906478	-0.454783577797149	0.649264945911034	0.999890251873749
VPS45	129.233642264003	-0.112023381441456	0.147841790375813	-0.75772473504747	0.448615788079571	0.999890251873749
VPS4A	1118.48356878857	-0.0730706141527487	0.065589002466986	-1.11406808160451	0.265249980488603	0.999890251873749
VPS4B	1210.05061229345	0.0655309636190191	0.0940070645479923	0.697085521541462	0.485749274493302	0.999890251873749
VPS50	231.030435693268	0.111218869797306	0.113202045512373	0.982481096467024	0.3258628913267	0.999890251873749
VPS51	251.377607665224	0.163904775478235	0.139300901663106	1.17662393797444	0.239345638947727	0.999890251873749
VPS52	321.316489451403	-0.0981062778251485	0.10234643110354	-0.958570580012687	0.337775119419368	0.999890251873749
VPS53	314.203975236726	-0.162890845068163	0.107273399134105	-1.51846446913208	0.128897350068613	0.999890251873749
VPS54	181.799979613005	0.00315944951466603	0.0972282482053425	0.0324951809066167	0.974077159081252	0.999890251873749
VPS72	517.1106247795	-0.209418512703656	0.103847405123137	-2.01659841625641	0.0437374384364856	0.999890251873749
VPS8	382.709347257661	-0.0862736703756691	0.0815779666012492	-1.05756093183068	0.29025566176526	0.999890251873749
VPS9D1	30.0618021732288	-0.180246332608747	0.231792803143243	-0.7776183305284	0.436794051393334	0.999890251873749
VRK1	581.432331498644	0.110240760470272	0.0996103151643206	1.10672032598647	0.268414864589816	0.999890251873749
VRK2	172.440719149505	-0.0156203173573689	0.114209198662751	-0.136769345554155	0.891213114608031	0.999890251873749
VRK3	91.2293503550957	-0.126921486084754	0.187554578841466	-0.67671760864893	0.498585142020621	0.999890251873749
VRTN	0.431495699186798	0.275953405679593	1.5987219395569	0.172608756314482	0.862958968670372	0.999890251873749
VSIG1	14.1710294248718	-0.204666690103677	0.294857583224284	-0.694120489850168	0.487606649879237	0.999890251873749
VSIG10	169.077678482891	-0.042869354826777	0.106825627171792	-0.40130215905811	0.688197674187095	0.999890251873749
VSIG10L	2.72747568475468	0.0712031661462094	0.691405062349271	0.10298328725606	0.917976235258802	0.999890251873749
VSIG2	10.7512958689658	-0.0470314582999735	0.383156993284321	-0.12274722665723	0.902307265141869	0.999890251873749
VSIR	79.4892148149195	0.00389776027131596	0.168676600651632	0.0231078896317457	0.981564212351636	0.999890251873749
VSNL1	201.144893209413	-0.075177453997721	0.0994410192430798	-0.756000436941949	0.449648933732084	0.999890251873749
VSTM1	0.553023029080304	-0.0445186514886203	1.77557381960269	-0.0250728249071515	0.979996875948642	0.999890251873749
VSTM2L	0.508391366612338	-1.20498986597204	1.76924516941338	-0.681075685158761	0.495823601497162	0.999890251873749
VSTM4	14.3971296185534	-0.180651283425602	0.365020035566903	-0.494907856619536	0.62066516456327	0.999890251873749
VTA1	407.10278139923	-0.0487991791371233	0.0865515707434185	-0.563816216366403	0.572879214406032	0.999890251873749
VTI1A	234.402254221947	-0.0490883384902129	0.166237112978802	-0.2952910912046	0.767771521454047	0.999890251873749
VTI1B	596.019442031509	-0.112848694091317	0.0985086231376741	-1.14557173267564	0.25197239894884	0.999890251873749
VWA1	5.32386775868474	0.446126335235608	0.470258358075474	0.948683479144048	0.342781619015921	0.999890251873749
VWA2	2.22021518265848	-0.637496969408266	0.810318463160337	-0.786723983706299	0.431443461069759	0.999890251873749
VWA5A	112.487277166353	-0.0660198181719814	0.132986571098154	-0.496439735432036	0.619584196189637	0.999890251873749
VWA7	0.368726962460202	2.20641249944145	2.18578485076872	1.0094371816446	0.312765014192601	0.999890251873749
VWA8	84.711407606623	-0.0204983236843355	0.135465484529462	-0.151317686239681	0.879725118321186	0.999890251873749
VWC2	2.77079302044715	-0.0127828227006462	0.771156938152354	-0.0165761624751417	0.986774741535363	0.999890251873749
VWCE	37.676204862807	0.0130542185040773	0.206475088350708	0.0632241817080813	0.949587989078844	0.999890251873749
VWF	1417.88111407757	-0.0592130782793612	0.0983486184217993	-0.602073310530984	0.547125339419056	0.999890251873749
WAC	552.622085365654	-0.0683599624716988	0.0812355440801779	-0.841503103668867	0.400066147037571	0.999890251873749
WAPL	910.020974664367	0.019452143458325	0.0834027514576503	0.233231435634379	0.815581696750665	0.999890251873749
WARS1	627.153018936558	-0.0368583320334371	0.103115771984027	-0.357446114442575	0.720757859502065	0.999890251873749
WARS2	56.2621094768918	0.209861233318723	0.189643509148538	1.10660910178766	0.268462970412638	0.999890251873749
WAS	2.41820824035712	2.92390975625731	0.953535590893449	3.06638764633594	0.00216662217800315	0.999890251873749
WASF1	315.244104397959	0.042216662296478	0.101174543544311	0.417265656137986	0.676484106131464	0.999890251873749
WASF2	1106.7351408193	-0.0675490798240203	0.0912013049998349	-0.740659136666329	0.458900141880517	0.999890251873749
WASF3	184.166639125546	0.0513811187388948	0.125226547740704	0.410305319965264	0.681581990037181	0.999890251873749
WASHC1	274.143120541769	0.0931610038528502	0.142363734868814	0.654387186025268	0.512862387845276	0.999890251873749
WASHC2A	1197.26241934308	-0.0756373499158895	0.103954950935397	-0.727597379781312	0.466860085039431	0.999890251873749
WASHC2C	1030.98612204631	-0.0412931136138672	0.0919959110178188	-0.44885814116096	0.653533993762211	0.999890251873749
WASHC3	36.7703516964048	-0.0337785610972147	0.237745765160737	-0.142078497483972	0.887018002384161	0.999890251873749
WASHC4	729.138576470951	0.0716695437361944	0.0644108301746472	1.11269399170707	0.265839876870751	0.999890251873749
WASHC5	289.012263313367	-0.0270079940459434	0.101388827484217	-0.266380376576972	0.789946276645493	0.999890251873749
WASL	620.4986022273	0.0446185407566161	0.108909249868688	0.409685502474886	0.682036666265606	0.999890251873749
WBP1	52.1819608478039	-0.195987378344318	0.231816394659493	-0.845442267498796	0.397863953667696	0.999890251873749
WBP11	915.741816005795	0.084954679736593	0.0873326058671959	0.972771611393128	0.330666824915593	0.999890251873749
WBP1L	664.326382077344	0.0226360739458525	0.079599341943272	0.284375139206359	0.776122908911604	0.999890251873749
WBP2	285.003553810115	-0.219444836837568	0.122079195089743	-1.79756130171279	0.0722465554778717	0.999890251873749
WBP4	134.696254391095	0.046008844047952	0.135742467873432	0.338942151035969	0.734653309952648	0.999890251873749
WDCP	117.036939363576	-0.0393600951998705	0.109071886029619	-0.360863799395402	0.718201266561751	0.999890251873749
WDFY1	1187.95437109977	0.0311163096823256	0.0857102198747862	0.363040833727685	0.716574381325691	0.999890251873749
WDFY2	134.635273899362	0.102284879575773	0.141310688250204	0.723829745947227	0.469170265063356	0.999890251873749
WDFY3	670.051742096113	-0.0509421546828984	0.0959528176529939	-0.530908376939245	0.5954822725325	0.999890251873749
WDFY4	1.77108519449903	-0.896147774176751	0.888901256194569	-1.00815221930634	0.313381391915953	0.999890251873749
WDHD1	513.863352364307	0.0407787383883396	0.0778000930410724	0.524147681504849	0.600175826737825	0.999890251873749
WDPCP	18.4930057668679	0.0981374602287972	0.276276950099446	0.355214071219016	0.722429223917904	0.999890251873749
WDR1	6325.75368745096	-0.100518728739078	0.0643508573172182	-1.56204179601789	0.118278142959526	0.999890251873749
WDR11	850.106666455895	-0.0786360036861786	0.0930198895283789	-0.845367631426696	0.397905611017276	0.999890251873749
WDR12	390.538633661704	0.00738630483445487	0.108958924525195	0.0677898103954479	0.945952955229987	0.999890251873749
WDR13	228.31304488132	0.103480260448653	0.127212489740184	0.81344418822396	0.415963433145045	0.999890251873749
WDR17	14.2377602058445	0.517660916080094	0.341829212591565	1.51438466056037	0.129928307470409	0.999890251873749
WDR18	85.6253207874186	0.00947806879259133	0.192640335439136	0.0492008528275528	0.960759231633329	0.999890251873749
WDR19	200.537024563565	-0.132453804991421	0.122213235200956	-1.0837926413913	0.278456748636357	0.999890251873749
WDR20	170.469787592916	0.0804755540757038	0.124367792025897	0.647077131183177	0.517582025216903	0.999890251873749
WDR24	53.1881454139712	-0.296943071802506	0.221392972252754	-1.34124886070683	0.179839667332064	0.999890251873749
WDR25	25.5473792452852	-0.305667752021642	0.240138890347683	-1.27287900589148	0.203060980106501	0.999890251873749
WDR26	1249.59217688992	0.0694608751458428	0.0479453293741499	1.4487516521952	0.147406950064881	0.999890251873749
WDR27	144.104820485114	0.170176406275042	0.170405141678643	0.998657696585043	0.317960540100105	0.999890251873749
WDR3	781.800304360991	0.0375281277921888	0.08094669554798	0.463615315463305	0.642923379517081	0.999890251873749
WDR31	16.746698211252	-0.111821197437635	0.289042461343476	-0.386867718043527	0.698854141133669	0.999890251873749
WDR33	431.000730564188	0.00287503086540384	0.0879741093714186	0.0326804202503002	0.973929437927242	0.999890251873749
WDR35	87.4485833759872	-0.220531072866699	0.146554502541758	-1.50477173366859	0.132382773289382	0.999890251873749
WDR36	336.812064705394	-0.0357994189463564	0.0921346489754392	-0.388555438637419	0.697605036164663	0.999890251873749
WDR37	206.234136547024	-0.0356379308749681	0.111955296547556	-0.318322866125677	0.750240041048969	0.999890251873749
WDR4	129.733351237756	0.124857909010185	0.136745018672703	0.913070985854555	0.361205208737783	0.999890251873749
WDR41	217.523239738504	-0.00862996297871006	0.106000631763787	-0.0814142598502729	0.935112509036243	0.999890251873749
WDR43	988.735017822284	0.0860804469094703	0.109106070999734	0.788961110236298	0.430134736735514	0.999890251873749
WDR44	245.412642457404	0.0590988766470518	0.120885194022992	0.488884326361848	0.624923592775518	0.999890251873749
WDR45	76.7235528488959	0.101872702714575	0.154489956851705	0.6594131087263	0.50963052660581	0.999890251873749
WDR45B	600.749771369082	0.0325721203297311	0.0980655797843348	0.332146308637174	0.739778783846621	0.999890251873749
WDR46	369.725535079625	-0.00685228022188394	0.0960336185461861	-0.0713529316672414	0.943116869164895	0.999890251873749
WDR47	155.900341095043	-0.116085212221795	0.120889582431972	-0.960258195011298	0.336925284411557	0.999890251873749
WDR48	235.735559166047	0.0237615815418358	0.107783746086053	0.220456074358976	0.825515978395345	0.999890251873749
WDR5	606.589965465386	0.0597648877580235	0.113265306271731	0.527653963294318	0.597739531364191	0.999890251873749
WDR53	122.643888426604	0.273613514183481	0.136670280710084	2.00199716252791	0.0452850366990969	0.999890251873749
WDR54	43.1395955631934	-0.236685987339058	0.255870938895364	-0.925020982690998	0.354954993032448	0.999890251873749
WDR55	218.830837816655	-0.0435833532528146	0.096035903070739	-0.453823537440071	0.649955841062558	0.999890251873749
WDR59	204.245182902412	-0.202913529822823	0.116217185598493	-1.74598557672743	0.0808134581363845	0.999890251873749
WDR5B	76.1423727066465	0.0470536842153448	0.144710948728518	0.325156352223347	0.745062741136229	0.999890251873749
WDR6	549.807692213183	0.00846322926048713	0.0768333399164257	0.110150479852794	0.912290034555931	0.999890251873749
WDR61	296.458521176693	-0.0741019690607167	0.0938172635488173	-0.789854300345886	0.429612862923544	0.999890251873749
WDR62	37.5542416487438	0.182804458441473	0.166953475530658	1.09494251533508	0.273541821412679	0.999890251873749
