gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
AP2M1	2.13e+03	-0.09	0.08	-1.15e+00	2.52e-01	1.00e+00
AP2S1	9.08e+02	-0.07	0.11	-6.40e-01	5.22e-01	1.00e+00
AP3B1	1.21e+03	-0.08	0.09	-9.33e-01	3.51e-01	1.00e+00
AP3D1	1.22e+03	-0.08	0.09	-8.64e-01	3.88e-01	1.00e+00
AP3M1	5.93e+02	-0.06	0.09	-7.57e-01	4.49e-01	1.00e+00
AP3S1	4.96e+02	-0.01	0.09	-1.32e-01	8.95e-01	1.00e+00
AP4B1	2.00e+02	-0.11	0.11	-1.08e+00	2.80e-01	1.00e+00
AP4M1	9.51e+01	-0.05	0.18	-2.66e-01	7.90e-01	1.00e+00
APAF1	7.42e+02	-0.03	0.07	-5.05e-01	6.14e-01	1.00e+00
APBA1	1.25e+02	-0.09	0.14	-6.21e-01	5.34e-01	1.00e+00
APBA2	1.03e+02	-0.15	0.14	-1.10e+00	2.73e-01	1.00e+00
APBA3	4.51e+01	-0.32	0.22	-1.47e+00	1.42e-01	1.00e+00
APBB1	2.01e+02	-0.13	0.12	-1.09e+00	2.77e-01	1.00e+00
APC	4.29e+02	-0.03	0.10	-3.30e-01	7.42e-01	1.00e+00
APC2	2.99e+00	-0.19	0.79	-2.37e-01	8.13e-01	1.00e+00
APCDD1	1.26e+01	-0.76	0.36	-2.14e+00	3.22e-02	1.00e+00
APEH	2.66e+02	-0.15	0.11	-1.31e+00	1.90e-01	1.00e+00
APEX1	1.55e+03	-0.11	0.07	-1.66e+00	9.65e-02	1.00e+00
APH1B	2.54e+02	-0.05	0.11	-4.01e-01	6.88e-01	1.00e+00
APLN	1.39e+02	-0.16	0.27	-5.99e-01	5.49e-01	1.00e+00
APLNR	3.81e+02	-0.16	0.13	-1.25e+00	2.10e-01	1.00e+00
APLP1	3.12e+01	-0.27	0.19	-1.39e+00	1.64e-01	1.00e+00
APLP2	1.87e+04	-0.08	0.08	-1.00e+00	3.16e-01	1.00e+00
APMAP	6.25e+02	-0.03	0.08	-4.22e-01	6.73e-01	1.00e+00
APOB	2.56e+01	-0.06	0.29	-1.97e-01	8.44e-01	1.00e+00
APOBEC3C	4.13e+01	-0.10	0.19	-5.45e-01	5.86e-01	1.00e+00
APOBEC3D	5.69e+00	-0.67	0.51	-1.32e+00	1.88e-01	1.00e+00
APOE	1.08e+03	-0.07	0.09	-7.49e-01	4.54e-01	1.00e+00
APOL1	9.09e-01	-0.10	1.20	-8.36e-02	9.33e-01	1.00e+00
APOL2	7.91e+01	-0.02	0.15	-1.39e-01	8.89e-01	1.00e+00
APOL6	7.85e+00	-0.34	0.49	-7.08e-01	4.79e-01	1.00e+00
APOM	1.51e+00	-1.26	1.42	-8.90e-01	3.74e-01	1.00e+00
APOO	9.70e+01	-0.11	0.15	-7.29e-01	4.66e-01	1.00e+00
APP	2.80e+04	-0.06	0.10	-6.37e-01	5.24e-01	1.00e+00
APPL2	1.80e+02	-0.14	0.11	-1.23e+00	2.17e-01	1.00e+00
APTX	3.29e+02	-0.10	0.08	-1.19e+00	2.35e-01	1.00e+00
AQP3	4.11e+01	-0.13	0.28	-4.50e-01	6.53e-01	1.00e+00
AQP8	4.63e-01	-2.18	2.63	-8.26e-01	4.09e-01	1.00e+00
AR	6.47e+01	-0.01	0.21	-2.60e-02	9.79e-01	1.00e+00
ARAF	1.00e+02	-0.12	0.18	-6.62e-01	5.08e-01	1.00e+00
ARC	1.37e+00	-0.57	0.92	-6.22e-01	5.34e-01	1.00e+00
AREG	7.36e-01	-0.58	1.68	-3.44e-01	7.31e-01	1.00e+00
ARF3	1.51e+03	-0.02	0.06	-3.30e-01	7.42e-01	1.00e+00
ARFIP2	1.15e+02	-0.15	0.15	-9.89e-01	3.22e-01	1.00e+00
ARHGAP11A	3.72e+02	-0.09	0.25	-3.78e-01	7.05e-01	1.00e+00
ARHGAP11A-SCG5	7.96e+01	-0.40	0.23	-1.78e+00	7.49e-02	1.00e+00
ARHGAP12	3.45e+02	-0.03	0.10	-3.20e-01	7.49e-01	1.00e+00
ARHGAP19	4.56e+02	-0.01	0.08	-1.85e-01	8.53e-01	1.00e+00
ARHGAP21	9.12e+02	-0.02	0.08	-2.81e-01	7.79e-01	1.00e+00
ARHGAP22	3.42e+01	-0.17	0.24	-7.05e-01	4.81e-01	1.00e+00
ARHGAP23	4.97e+02	-0.05	0.14	-4.00e-01	6.89e-01	1.00e+00
ARHGAP24	6.79e+02	-0.10	0.13	-7.59e-01	4.48e-01	1.00e+00
ARHGAP25	2.41e+01	-0.10	0.26	-3.74e-01	7.08e-01	1.00e+00
ARHGAP26	2.71e+02	-0.05	0.10	-5.73e-01	5.67e-01	1.00e+00
ARHGAP28	7.07e+02	-0.10	0.16	-6.14e-01	5.40e-01	1.00e+00
ARHGAP31	9.19e+02	-0.05	0.08	-5.89e-01	5.56e-01	1.00e+00
ARHGAP32	9.54e+01	-0.04	0.16	-2.44e-01	8.08e-01	1.00e+00
ARHGAP35	9.04e+02	-0.07	0.10	-6.95e-01	4.87e-01	1.00e+00
ARHGAP39	5.54e+01	-0.20	0.18	-1.09e+00	2.76e-01	1.00e+00
ARHGAP40	8.62e-01	-0.13	1.34	-9.82e-02	9.22e-01	1.00e+00
ARHGAP42	2.44e+02	-0.12	0.12	-9.76e-01	3.29e-01	1.00e+00
ARHGAP44	2.95e+01	-0.02	0.21	-7.85e-02	9.37e-01	1.00e+00
ARHGAP9	3.68e+00	-0.59	0.72	-8.27e-01	4.08e-01	1.00e+00
ARHGDIA	2.05e+03	-0.01	0.10	-7.31e-02	9.42e-01	1.00e+00
ARHGDIB	1.47e+03	-0.01	0.09	-1.49e-01	8.81e-01	1.00e+00
ARHGEF10	3.34e+02	-0.06	0.09	-6.77e-01	4.98e-01	1.00e+00
ARHGEF11	2.59e+02	-0.05	0.11	-4.42e-01	6.59e-01	1.00e+00
ARHGEF15	4.61e+02	-0.11	0.09	-1.23e+00	2.20e-01	1.00e+00
ARHGEF16	4.74e+01	-0.16	0.21	-7.68e-01	4.42e-01	1.00e+00
ARHGEF26	6.47e+01	-0.05	0.14	-3.24e-01	7.46e-01	1.00e+00
ARHGEF28	1.23e+01	-0.19	0.31	-6.07e-01	5.44e-01	1.00e+00
ARHGEF3	2.62e+02	-0.18	0.17	-1.07e+00	2.84e-01	1.00e+00
ARHGEF35	1.13e+02	-0.10	0.31	-3.33e-01	7.39e-01	1.00e+00
ARHGEF37	2.45e+01	-0.49	0.30	-1.63e+00	1.03e-01	1.00e+00
ARHGEF4	1.18e+00	-0.99	1.07	-9.26e-01	3.54e-01	1.00e+00
ARHGEF40	4.81e+02	-0.07	0.09	-7.41e-01	4.59e-01	1.00e+00
ARHGEF6	2.18e+02	-0.15	0.12	-1.29e+00	1.96e-01	1.00e+00
ARHGEF9	1.03e+02	-0.10	0.13	-7.85e-01	4.32e-01	1.00e+00
ARID1B	5.15e+02	-0.01	0.10	-8.15e-02	9.35e-01	1.00e+00
ARID2	2.82e+02	-0.03	0.11	-3.18e-01	7.51e-01	1.00e+00
ARID3B	2.88e+02	-0.10	0.13	-7.89e-01	4.30e-01	1.00e+00
ARID4A	5.73e+02	-0.07	0.11	-6.52e-01	5.14e-01	1.00e+00
ARID4B	1.20e+03	-0.02	0.09	-1.89e-01	8.50e-01	1.00e+00
ARID5A	1.93e+01	-0.11	0.23	-4.88e-01	6.26e-01	1.00e+00
ARID5B	6.70e+01	-0.08	0.19	-4.48e-01	6.54e-01	1.00e+00
ARL14EP	2.23e+02	-0.06	0.11	-5.72e-01	5.67e-01	1.00e+00
ARL2	8.44e+01	-0.15	0.18	-8.57e-01	3.92e-01	1.00e+00
ARL3	2.72e+02	-0.03	0.09	-3.26e-01	7.45e-01	1.00e+00
ARL6	1.04e+02	-0.04	0.14	-2.87e-01	7.74e-01	1.00e+00
ARL6IP4	1.20e+03	-0.11	0.08	-1.38e+00	1.68e-01	1.00e+00
ARL6IP5	5.54e+02	-0.01	0.08	-6.81e-02	9.46e-01	1.00e+00
ARL8A	1.87e+02	-0.03	0.11	-2.74e-01	7.84e-01	1.00e+00
ARL8B	7.97e+02	-0.03	0.11	-2.35e-01	8.14e-01	1.00e+00
ARL9	3.68e+00	-0.38	0.69	-5.43e-01	5.87e-01	1.00e+00
ARMC10	1.38e+02	-0.31	0.12	-2.65e+00	7.96e-03	1.00e+00
ARMC2	1.29e+01	-0.11	0.32	-3.54e-01	7.23e-01	1.00e+00
ARMC6	1.78e+02	-0.09	0.12	-7.09e-01	4.78e-01	1.00e+00
ARMC7	6.22e+01	-0.03	0.15	-1.81e-01	8.57e-01	1.00e+00
ARMC9	2.06e+02	-0.08	0.13	-6.01e-01	5.48e-01	1.00e+00
ARMCX2	8.02e+02	-0.11	0.09	-1.15e+00	2.50e-01	1.00e+00
ARMCX4	1.56e+02	-0.05	0.19	-2.89e-01	7.72e-01	1.00e+00
ARMCX5	8.66e+01	-0.24	0.12	-1.96e+00	5.03e-02	1.00e+00
ARMCX6	5.87e+02	-0.01	0.07	-1.83e-01	8.55e-01	1.00e+00
ARMH3	1.36e+02	-0.02	0.13	-1.60e-01	8.73e-01	1.00e+00
ARNT	4.33e+02	-0.04	0.09	-4.38e-01	6.62e-01	1.00e+00
ARNTL	5.71e+01	-0.47	0.17	-2.82e+00	4.81e-03	1.00e+00
ARPC2	2.52e+03	-0.09	0.08	-1.18e+00	2.36e-01	1.00e+00
ARPC4-TTLL3	3.54e+01	-0.16	0.31	-5.39e-01	5.90e-01	1.00e+00
ARPC5	2.53e+03	-0.06	0.08	-7.88e-01	4.31e-01	1.00e+00
ARPC5L	1.01e+03	-0.03	0.08	-3.07e-01	7.59e-01	1.00e+00
ARPIN-AP3S2	1.86e+02	-0.01	0.18	-7.32e-02	9.42e-01	1.00e+00
ARRDC1	3.43e+01	-0.03	0.22	-1.30e-01	8.97e-01	1.00e+00
ARRDC2	8.06e+01	-0.05	0.15	-3.51e-01	7.25e-01	1.00e+00
ARSB	3.74e+02	-0.01	0.08	-1.23e-01	9.02e-01	1.00e+00
ARSK	8.66e+01	-0.13	0.14	-9.44e-01	3.45e-01	1.00e+00
ARSL	3.06e+00	-0.45	0.77	-5.82e-01	5.61e-01	1.00e+00
ART5	8.55e-01	-0.67	1.30	-5.12e-01	6.09e-01	1.00e+00
ARVCF	1.70e+02	-0.20	0.13	-1.55e+00	1.20e-01	1.00e+00
AS3MT	1.37e+02	-0.02	0.13	-1.27e-01	8.99e-01	1.00e+00
ASAH1	1.02e+03	-0.03	0.08	-3.79e-01	7.04e-01	1.00e+00
ASAH2	2.39e+01	-0.01	0.60	-2.11e-02	9.83e-01	1.00e+00
ASAH2B	3.40e+01	-0.13	0.27	-4.65e-01	6.42e-01	1.00e+00
ASAP2	8.94e+02	-0.03	0.07	-4.75e-01	6.35e-01	1.00e+00
ASAP3	1.20e+02	-0.14	0.15	-9.10e-01	3.63e-01	1.00e+00
ASB12	4.93e-01	-1.80	1.91	-9.41e-01	3.47e-01	1.00e+00
ASB16	1.41e+01	-0.24	0.33	-7.12e-01	4.77e-01	1.00e+00
ASB2	4.23e-01	-0.94	1.99	-4.70e-01	6.39e-01	1.00e+00
ASB6	1.29e+02	-0.05	0.15	-3.20e-01	7.49e-01	1.00e+00
ASB7	1.33e+02	-0.07	0.13	-5.10e-01	6.10e-01	1.00e+00
ASB9	5.90e+01	-0.05	0.17	-2.63e-01	7.93e-01	1.00e+00
ASCC2	2.61e+02	-0.09	0.14	-6.64e-01	5.07e-01	1.00e+00
ASF1A	2.05e+02	-0.04	0.11	-4.01e-01	6.89e-01	1.00e+00
ASF1B	2.98e+01	-0.02	0.29	-6.50e-02	9.48e-01	1.00e+00
ASH1L	3.25e+02	-0.03	0.14	-2.23e-01	8.23e-01	1.00e+00
ASH2L	7.47e+02	-0.02	0.08	-2.87e-01	7.74e-01	1.00e+00
ASIC1	3.19e+00	-0.05	0.60	-8.64e-02	9.31e-01	1.00e+00
ASL	2.75e+02	-0.01	0.13	-1.09e-01	9.13e-01	1.00e+00
ASMTL	1.41e+02	-0.06	0.12	-5.10e-01	6.10e-01	1.00e+00
ASNS	7.12e+01	-0.05	0.15	-3.56e-01	7.22e-01	1.00e+00
ASNSD1	4.11e+02	-0.09	0.10	-9.42e-01	3.46e-01	1.00e+00
ASPH	2.26e+03	-0.01	0.10	-1.27e-01	8.99e-01	1.00e+00
ASPHD1	3.20e+00	-0.99	0.85	-1.16e+00	2.44e-01	1.00e+00
ASPHD2	1.09e+02	-0.08	0.14	-6.08e-01	5.43e-01	1.00e+00
ASPM	1.17e+02	-0.01	0.21	-6.97e-02	9.44e-01	1.00e+00
ASPRV1	1.54e+00	-0.11	1.02	-1.09e-01	9.13e-01	1.00e+00
ASPSCR1	7.17e+01	-0.07	0.18	-3.99e-01	6.90e-01	1.00e+00
ASRGL1	3.59e+01	-0.12	0.22	-5.29e-01	5.97e-01	1.00e+00
ASTE1	4.02e+01	-0.21	0.19	-1.07e+00	2.84e-01	1.00e+00
ASTN1	4.49e+01	-0.01	0.18	-7.60e-02	9.39e-01	1.00e+00
ASXL1	4.61e+02	-0.04	0.09	-4.42e-01	6.58e-01	1.00e+00
ATAD3B	1.37e+02	-0.02	0.17	-9.18e-02	9.27e-01	1.00e+00
ATAD5	9.84e+01	-0.10	0.15	-6.32e-01	5.27e-01	1.00e+00
ATAT1	3.89e+01	-0.03	0.21	-1.53e-01	8.79e-01	1.00e+00
ATCAY	1.55e+01	-0.28	0.32	-8.69e-01	3.85e-01	1.00e+00
ATE1	1.38e+02	-0.03	0.12	-2.76e-01	7.83e-01	1.00e+00
ATF3	2.82e+01	-0.15	0.21	-7.35e-01	4.62e-01	1.00e+00
ATF4	6.73e+02	-0.08	0.08	-9.30e-01	3.53e-01	1.00e+00
ATG101	2.52e+02	-0.06	0.12	-4.92e-01	6.22e-01	1.00e+00
ATG13	2.46e+02	-0.16	0.12	-1.38e+00	1.67e-01	1.00e+00
ATG14	2.60e+02	-0.01	0.09	-6.64e-02	9.47e-01	1.00e+00
ATG3	8.65e+02	-0.12	0.08	-1.55e+00	1.20e-01	1.00e+00
ATG4A	2.30e+02	-0.02	0.11	-1.59e-01	8.74e-01	1.00e+00
ATG4C	6.43e+01	-0.05	0.15	-3.22e-01	7.48e-01	1.00e+00
ATG7	7.91e+01	-0.20	0.16	-1.28e+00	2.02e-01	1.00e+00
ATIC	2.16e+02	-0.10	0.10	-1.03e+00	3.05e-01	1.00e+00
ATL1	6.73e+01	-0.38	0.17	-2.23e+00	2.57e-02	1.00e+00
ATL2	3.97e+02	-0.03	0.10	-3.10e-01	7.56e-01	1.00e+00
ATM	3.46e+02	-0.02	0.18	-9.18e-02	9.27e-01	1.00e+00
ATN1	6.68e+02	-0.09	0.10	-8.83e-01	3.77e-01	1.00e+00
ATP10A	1.81e+00	-1.87	1.27	-1.48e+00	1.40e-01	1.00e+00
ATP10B	3.71e+00	-0.40	0.64	-6.30e-01	5.29e-01	1.00e+00
ATP11B	3.20e+02	-0.02	0.10	-1.54e-01	8.78e-01	1.00e+00
ATP13A3	1.43e+03	-0.04	0.14	-2.61e-01	7.94e-01	1.00e+00
ATP13A4	1.26e+00	-2.25	1.19	-1.89e+00	5.92e-02	1.00e+00
ATP1A1	4.84e+03	-0.03	0.06	-4.96e-01	6.20e-01	1.00e+00
ATP2A3	1.36e+01	-0.03	0.33	-8.66e-02	9.31e-01	1.00e+00
ATP2B2	4.37e-01	-0.34	1.70	-2.01e-01	8.41e-01	1.00e+00
ATP2C1	1.22e+03	-0.04	0.08	-4.91e-01	6.23e-01	1.00e+00
ATP5F1A	3.01e+03	-0.03	0.07	-4.51e-01	6.52e-01	1.00e+00
ATP5F1B	3.50e+03	-0.05	0.07	-6.95e-01	4.87e-01	1.00e+00
ATP5F1C	5.90e+02	-0.04	0.08	-5.17e-01	6.05e-01	1.00e+00
ATP5F1D	4.28e+01	-0.14	0.26	-5.44e-01	5.86e-01	1.00e+00
ATP5F1E	2.86e+02	-0.13	0.14	-9.24e-01	3.56e-01	1.00e+00
ATP5IF1	3.61e+02	-0.11	0.13	-8.37e-01	4.03e-01	1.00e+00
ATP5MC2	2.56e+02	-0.06	0.23	-2.58e-01	7.96e-01	1.00e+00
ATP5MC3	5.99e+02	-0.05	0.08	-5.83e-01	5.60e-01	1.00e+00
ATP5MF	2.59e+02	-0.08	0.15	-5.10e-01	6.10e-01	1.00e+00
ATP5MF-PTCD1	1.50e+00	-3.43	3.01	-1.14e+00	2.54e-01	1.00e+00
ATP5MGL	1.00e+00	-0.28	1.22	-2.31e-01	8.17e-01	1.00e+00
ATP5MK	1.85e+02	-0.12	0.14	-8.75e-01	3.81e-01	1.00e+00
ATP5PB	7.81e+02	-0.06	0.07	-8.63e-01	3.88e-01	1.00e+00
ATP5PF	3.52e+02	-0.11	0.12	-9.11e-01	3.62e-01	1.00e+00
ATP5PO	4.52e+02	-0.02	0.11	-1.97e-01	8.44e-01	1.00e+00
ATP6	3.70e+03	-0.02	0.23	-8.26e-02	9.34e-01	1.00e+00
ATP6AP1	9.79e+02	-0.06	0.09	-7.01e-01	4.83e-01	1.00e+00
ATP6AP2	1.55e+03	-0.04	0.09	-4.90e-01	6.24e-01	1.00e+00
ATP6V0C	3.16e+02	-0.17	0.17	-9.87e-01	3.24e-01	1.00e+00
ATP6V0D2	1.47e+01	-0.23	0.38	-6.03e-01	5.46e-01	1.00e+00
ATP6V1C2	1.11e+01	-0.02	0.38	-5.42e-02	9.57e-01	1.00e+00
ATP6V1F	2.07e+02	-0.21	0.14	-1.54e+00	1.24e-01	1.00e+00
ATP6V1FNB	3.08e+00	-0.30	0.77	-3.85e-01	7.00e-01	1.00e+00
ATP6V1G2	2.13e+00	-0.35	0.79	-4.38e-01	6.61e-01	1.00e+00
ATP7A	2.97e+02	-0.02	0.10	-1.80e-01	8.57e-01	1.00e+00
ATP8A2	4.90e+01	-0.13	0.17	-7.87e-01	4.31e-01	1.00e+00
ATPAF2	5.42e+01	-0.21	0.20	-1.06e+00	2.89e-01	1.00e+00
ATPSCKMT	1.23e+02	-0.16	0.15	-1.11e+00	2.69e-01	1.00e+00
ATRAID	1.96e+02	-0.18	0.17	-1.07e+00	2.84e-01	1.00e+00
ATRIP	4.89e+01	-0.09	0.19	-4.58e-01	6.47e-01	1.00e+00
ATRNL1	7.84e+01	-0.27	0.17	-1.61e+00	1.08e-01	1.00e+00
ATXN1	3.18e+02	-0.08	0.09	-9.64e-01	3.35e-01	1.00e+00
ATXN2	2.54e+02	-0.14	0.11	-1.22e+00	2.21e-01	1.00e+00
ATXN7L1	5.56e+01	-0.10	0.22	-4.56e-01	6.48e-01	1.00e+00
AUNIP	4.17e+01	-0.02	0.20	-1.02e-01	9.19e-01	1.00e+00
AUP1	2.86e+02	-0.06	0.14	-3.95e-01	6.93e-01	1.00e+00
AURKAIP1	2.09e+02	-0.07	0.12	-6.39e-01	5.23e-01	1.00e+00
AURKB	5.93e+01	-0.15	0.17	-8.43e-01	3.99e-01	1.00e+00
AURKC	4.14e+00	-0.27	0.58	-4.70e-01	6.38e-01	1.00e+00
AVEN	1.48e+02	-0.03	0.11	-2.53e-01	8.00e-01	1.00e+00
AVPI1	2.36e+00	-1.35	1.00	-1.35e+00	1.77e-01	1.00e+00
AXDND1	1.11e+00	-0.28	1.56	-1.76e-01	8.60e-01	1.00e+00
AXIN1	2.00e+02	-0.23	0.09	-2.39e+00	1.66e-02	1.00e+00
AXL	1.01e+02	-0.06	0.37	-1.62e-01	8.71e-01	1.00e+00
AZI2	1.44e+02	-0.01	0.14	-1.01e-01	9.19e-01	1.00e+00
AZIN2	1.45e+01	-0.01	0.39	-3.70e-02	9.70e-01	1.00e+00
B2M	1.77e+03	-0.06	0.08	-7.62e-01	4.46e-01	1.00e+00
B3GALT4	1.72e+01	-0.18	0.30	-6.25e-01	5.32e-01	1.00e+00
B3GALT6	6.20e+02	-0.02	0.07	-2.54e-01	7.99e-01	1.00e+00
B3GAT1	7.32e+00	-0.11	0.47	-2.26e-01	8.21e-01	1.00e+00
B3GAT3	9.28e+01	-0.13	0.15	-8.46e-01	3.98e-01	1.00e+00
B3GNT3	4.94e-01	-0.46	1.82	-2.52e-01	8.01e-01	1.00e+00
B3GNT8	1.03e+01	-0.17	0.44	-3.93e-01	6.94e-01	1.00e+00
B3GNTL1	1.22e+01	-0.02	0.37	-4.40e-02	9.65e-01	1.00e+00
B4GALNT3	1.00e+01	-0.81	0.44	-1.85e+00	6.37e-02	1.00e+00
B4GALT2	1.12e+02	-0.30	0.16	-1.90e+00	5.69e-02	1.00e+00
B4GALT4	1.76e+02	-0.03	0.11	-2.40e-01	8.10e-01	1.00e+00
B9D2	1.15e+01	-0.49	0.37	-1.34e+00	1.80e-01	1.00e+00
BAALC	3.13e+02	-0.05	0.13	-3.93e-01	6.95e-01	1.00e+00
BAAT	1.62e+00	-0.01	0.90	-8.68e-03	9.93e-01	1.00e+00
BABAM1	2.21e+02	-0.07	0.14	-4.76e-01	6.34e-01	1.00e+00
BABAM2	1.19e+02	-0.06	0.12	-4.57e-01	6.47e-01	1.00e+00
BACH1	4.16e+02	-0.01	0.08	-8.13e-02	9.35e-01	1.00e+00
BAD	8.56e+01	-0.27	0.18	-1.49e+00	1.37e-01	1.00e+00
BAG1	4.75e+02	-0.10	0.10	-9.85e-01	3.25e-01	1.00e+00
BAG3	2.94e+02	-0.07	0.11	-6.43e-01	5.20e-01	1.00e+00
BAG5	5.44e+02	-0.03	0.08	-3.69e-01	7.12e-01	1.00e+00
BAG6	1.06e+03	-0.04	0.08	-5.33e-01	5.94e-01	1.00e+00
BAMBI	1.02e+02	-0.11	0.17	-6.52e-01	5.14e-01	1.00e+00
BANK1	2.33e+00	-0.90	0.87	-1.04e+00	3.00e-01	1.00e+00
BANP	9.98e+01	-0.30	0.16	-1.87e+00	6.13e-02	1.00e+00
BAP1	5.86e+02	-0.11	0.09	-1.20e+00	2.29e-01	1.00e+00
BATF3	2.16e+00	-0.14	0.92	-1.55e-01	8.77e-01	1.00e+00
BAX	2.89e+02	-0.08	0.12	-6.76e-01	4.99e-01	1.00e+00
BAZ2A	1.27e+03	-0.02	0.09	-2.27e-01	8.20e-01	1.00e+00
BAZ2B	6.07e+02	-0.08	0.12	-6.84e-01	4.94e-01	1.00e+00
BBC3	1.48e+01	-0.07	0.29	-2.25e-01	8.22e-01	1.00e+00
BBIP1	3.04e+01	-0.09	0.27	-3.25e-01	7.45e-01	1.00e+00
BBS1	5.38e+01	-0.13	0.20	-6.41e-01	5.22e-01	1.00e+00
BBS12	3.04e+01	-0.26	0.26	-1.02e+00	3.06e-01	1.00e+00
BBS4	3.35e+01	-0.07	0.24	-2.96e-01	7.67e-01	1.00e+00
BBS5	1.04e+02	-0.06	0.16	-3.72e-01	7.10e-01	1.00e+00
BBS7	2.20e+02	-0.03	0.12	-2.23e-01	8.24e-01	1.00e+00
BBX	5.60e+02	-0.03	0.09	-3.71e-01	7.11e-01	1.00e+00
BCAM	1.43e+02	-0.02	0.14	-1.10e-01	9.12e-01	1.00e+00
BCAN	2.24e+00	-0.50	1.07	-4.68e-01	6.40e-01	1.00e+00
BCAR3	1.28e+02	-0.13	0.13	-9.52e-01	3.41e-01	1.00e+00
BCAS2	2.68e+02	-0.08	0.10	-8.65e-01	3.87e-01	1.00e+00
BCAS3	5.03e+01	-0.01	0.19	-6.33e-02	9.50e-01	1.00e+00
BCAS4	3.92e+01	-0.28	0.21	-1.29e+00	1.98e-01	1.00e+00
BCKDHA	5.72e+01	-0.19	0.16	-1.21e+00	2.27e-01	1.00e+00
BCL11A	5.66e+00	-0.39	0.51	-7.58e-01	4.48e-01	1.00e+00
BCL2L1	3.29e+02	-0.01	0.10	-1.15e-01	9.08e-01	1.00e+00
BCL2L12	4.44e+01	-0.05	0.22	-2.18e-01	8.28e-01	1.00e+00
BCL2L15	4.83e+00	-0.24	0.60	-3.98e-01	6.91e-01	1.00e+00
BCL3	1.53e+01	-0.57	0.32	-1.76e+00	7.89e-02	1.00e+00
BCL7B	1.00e+02	-0.03	0.16	-1.83e-01	8.55e-01	1.00e+00
BCL7C	1.26e+02	-0.16	0.14	-1.17e+00	2.43e-01	1.00e+00
BCL9L	2.59e+02	-0.05	0.16	-3.03e-01	7.62e-01	1.00e+00
BCLAF1	2.46e+03	-0.02	0.07	-2.40e-01	8.10e-01	1.00e+00
BCO2	1.10e+00	-0.89	1.21	-7.34e-01	4.63e-01	1.00e+00
BCOR	1.98e+02	-0.04	0.14	-2.90e-01	7.72e-01	1.00e+00
BCORL1	1.96e+02	-0.15	0.12	-1.20e+00	2.30e-01	1.00e+00
BCR	3.34e+02	-0.01	0.09	-1.32e-01	8.95e-01	1.00e+00
BCS1L	7.23e+01	-0.14	0.16	-8.74e-01	3.82e-01	1.00e+00
BDH2	9.80e+01	-0.03	0.13	-2.14e-01	8.31e-01	1.00e+00
BDNF	1.43e+01	-0.08	0.37	-2.21e-01	8.25e-01	1.00e+00
BEAN1	2.71e+00	-0.53	0.78	-6.78e-01	4.98e-01	1.00e+00
BEND3	7.71e+01	-0.16	0.19	-8.54e-01	3.93e-01	1.00e+00
BEND5	1.74e+01	-0.25	0.34	-7.25e-01	4.69e-01	1.00e+00
BEND6	8.52e+00	-0.23	0.43	-5.40e-01	5.89e-01	1.00e+00
BEX1	5.10e+02	-0.06	0.09	-6.98e-01	4.85e-01	1.00e+00
BEX2	1.52e+02	-0.04	0.16	-2.39e-01	8.11e-01	1.00e+00
BEX3	4.27e+03	-0.01	0.07	-9.35e-02	9.25e-01	1.00e+00
BEX4	5.99e+02	-0.08	0.08	-1.03e+00	3.05e-01	1.00e+00
BEX5	4.00e+01	-0.08	0.24	-3.27e-01	7.44e-01	1.00e+00
BFSP1	1.34e+02	-0.08	0.12	-6.99e-01	4.85e-01	1.00e+00
BGN	3.61e+02	-0.06	0.10	-6.33e-01	5.27e-01	1.00e+00
BHLHB9	7.79e+01	-0.10	0.22	-4.47e-01	6.55e-01	1.00e+00
BHLHE40	2.23e+02	-0.01	0.10	-1.33e-01	8.94e-01	1.00e+00
BHLHE41	2.76e+00	-0.73	0.69	-1.05e+00	2.95e-01	1.00e+00
BHMT2	3.05e+00	-0.46	0.67	-6.90e-01	4.90e-01	1.00e+00
BICC1	4.19e+01	-0.02	0.25	-8.13e-02	9.35e-01	1.00e+00
BICD1	5.93e+02	-0.09	0.12	-7.46e-01	4.55e-01	1.00e+00
BICD2	8.81e+02	-0.01	0.07	-1.27e-01	8.99e-01	1.00e+00
BICDL1	3.30e+00	-0.18	0.61	-2.90e-01	7.72e-01	1.00e+00
BIN1	4.54e+02	-0.10	0.09	-1.12e+00	2.64e-01	1.00e+00
BIRC5	1.90e+02	-0.02	0.12	-1.55e-01	8.77e-01	1.00e+00
BIVM-ERCC5	1.05e+02	-0.58	0.61	-9.53e-01	3.41e-01	1.00e+00
BLM	1.93e+02	-0.12	0.10	-1.18e+00	2.38e-01	1.00e+00
BLOC1S1	1.41e+02	-0.03	0.14	-2.35e-01	8.14e-01	1.00e+00
BLOC1S4	7.00e+01	-0.01	0.17	-8.16e-02	9.35e-01	1.00e+00
BLOC1S5	1.39e+02	-0.06	0.11	-5.48e-01	5.84e-01	1.00e+00
BLVRB	3.38e+01	-0.20	0.21	-9.56e-01	3.39e-01	1.00e+00
BLZF1	1.83e+02	-0.24	0.11	-2.23e+00	2.59e-02	1.00e+00
BMERB1	2.10e+02	-0.21	0.12	-1.66e+00	9.67e-02	1.00e+00
BMI1	1.02e+02	-0.22	0.20	-1.10e+00	2.73e-01	1.00e+00
