	F16	F17	F18	F22	F23	F24
ZFP14	235.267507334687	320.112783001314	260.321295967433	225.530421104734	229.319770871033	225.498643959804
ZFP161	672.337747253867	665.12322690273	656.152307643941	492.633270062875	617.945754249818	681.582367457453
ZFP2	45.6337837502625	64.0225566002628	30.3113837770299	35.3365636753961	37.5435023107443	19.498003049156
ZFP28	160.225285167588	148.200362500608	247.840137941597	235.923528068086	275.995476446552	189.893594913519
ZFP3	152.112612500875	228.821359700939	174.736212361702	172.52557559164	191.776268560288	115.292539768922
ZFP30	520.225134752992	326.040797501338	258.538273392314	474.964988225177	530.682478608628	421.326413714371
ZFP36	2252.28074909629	1214.05736960498	2563.9864630217	3916.12270379096	4648.2914617708	2839.07879180971
ZFP36L1	9672.33398688897	12004.2293625493	12107.6147963483	10162.3799887654	10052.5264160147	8663.89526792931
ZFP36L2	4289.57567252467	5926.82889712433	6080.99849244473	9767.44192415802	10456.3727381681	11057.9109466605
ZFP37	70.9858858337417	37.9392928001557	67.7548578545374	46.7689813350831	75.0870046214885	55.9507913584476
ZFP41	444.168828502555	797.910751703276	723.015654210919	602.800203874404	577.358184184148	501.013904437008
ZFP42	22.3098498334617	13.0416319000535	32.985917639709	24.9434567120443	30.4406775492521	33.9095705202713
ZFP62	404.619549252327	266.760652501095	375.326252062635	284.771130795839	366.302819842667	250.930821850008
ZFP64	1054.64744667273	1068.22821290439	1180.36094472905	1386.44046891113	1306.91975611456	1312.3003791345
ZFP82	181.521050917711	350.938458401441	205.939107426291	246.316635031438	224.246324612824	257.712735954062
ZFP90	993.802401672383	1243.69744210511	1083.18621438504	944.733422968678	942.646314775174	874.866919422999
ZFP91	2345.57648476349	3862.69424821586	3533.95074388666	4277.8028261156	4078.03610234814	4342.96824438374
ZFP92	4.05633633335667	0	5.34906772535821	10.3931069633518	12.1762710197008	20.3457423121628
ZFPL1	1628.6190378427	1442.87872930592	1643.05530297253	1265.88042813625	1307.9344453662	1283.47724419227
ZFPM1	694.647597087329	387.692148301592	780.07237661474	724.39955534562	670.709595335188	623.936097572992
ZFPM2	1131.71783700651	1476.07561050606	1145.59200451422	806.505100356099	612.872307991609	505.252600752042
ZFR	3463.09714460325	5853.32151732403	4148.2020210153	5256.83350206334	4703.08468135945	4617.63576559794
ZFR2	4.05633633335667	11.8560290000487	8.02360158803732	6.23586417801108	13.1909602713426	2.54321778902035
ZFX	1204.73189100693	1071.7850216044	870.11501665827	2212.6924724976	2060.83387008437	1776.86149526222
ZFY	4.05633633335667	13.0416319000535	0	3.11793208900554	1.01468925164174	4.23869631503391
ZFYVE1	2540.28062876461	3668.25537261506	3081.06300980633	3416.21425885374	3288.60786457087	3572.37325431058
ZFYVE16	1673.23873750962	1893.40783130777	1582.43253541847	2235.55730781697	1767.58867635991	1757.36349221306
ZFYVE19	1093.18264183962	701.876916802881	880.813152108986	718.163691167609	818.854226074882	742.619594393941
ZFYVE20	1204.73189100693	1301.79198420534	1357.77169095343	1437.36669303155	1359.68359719993	1185.13948968348
ZFYVE21	2753.23828626584	1968.10081400808	2634.41585473892	2351.96010580651	2606.73668746762	2445.72777377457
ZFYVE26	1888.22456317753	3060.04108491256	2889.388082981	4085.53034729359	3639.69034563891	3968.26749013475
ZFYVE27	907.605254588554	1222.35658990502	1132.21933520082	1385.40115821479	1370.84517896799	1516.60554151913
ZFYVE28	173.408378250997	78.2497914003212	156.014475322948	450.021531513133	436.316378205947	424.717370766398
ZFYVE9	1375.09801700791	2131.71401420875	1794.61222185768	1749.15990193211	1544.35704099872	1572.55633287758
ZG16B	32.4506906668533	2.37120580000973	16.0472031760746	33.2579422827258	10.1468925164174	54.2553128324341
ZGLP1	25.3521020834792	0	7.13209030047762	43.6510492460775	22.3231635361182	3.39095705202713
ZGPAT	1283.83044950738	980.493598304025	1484.3662937869	1622.36399697922	1656.98754793096	1807.38010873046
ZHX1	818.365855254707	1362.25773210559	1058.22389833337	1601.57778305251	1368.8158004647	1232.61288841186
ZHX1-C8ORF76	8.11267266671333	35.568087000146	58.8397449789404	81.066234314144	0	32.2140919942577
ZHX2	729.126455920861	820.437206803368	902.209423010419	1028.91758937183	1113.11410905099	983.377545087867
ZHX3	437.070239919181	454.085910701864	565.218156312851	803.387168267094	534.741235615195	690.907499350527
ZIC3	282.929459251627	382.949736701572	381.566831075553	123.677972863886	139.012427474918	223.80316543379
ZIC4	57.8027927503325	30.8256754001265	37.4434740775075	2.07862139267036	30.4406775492521	3.39095705202713
ZIK1	183.549219084389	349.752855501436	248.731649229157	182.918682554992	294.259882976104	140.724717659126
ZIM3	6.084504500035	8.29922030003407	11.5896467382761	3.11793208900554	2.02937850328347	0
ZKSCAN1	632.78846800364	1372.92815820564	924.497205199411	1380.20460473312	1222.70054822829	1068.99921065155
ZKSCAN2	336.675915668603	425.631441101747	399.397056826747	297.242859151861	284.112990459686	198.370987543587
ZKSCAN3	247.436516334757	239.491785800983	168.495633348784	249.434567120443	239.46666338745	246.692125534974
ZKSCAN4	187.605555417746	181.397243700745	314.703484508575	168.368332806299	171.482483527454	165.309156286323
ZKSCAN5	639.887056587014	642.596771802638	629.40696901715	855.352703083853	710.282476149216	563.74660989951
ZMAT1	38.5351951668883	15.4128377000633	13.3726693133955	10.3931069633518	23.33785278776	8.47739263006782
ZMAT2	1965.2949535113	1687.11292670693	1972.91447936962	1600.53847235618	1838.61692397483	1889.61081724212
ZMAT3	1052.61927850605	1509.2724917062	1678.71575447492	2142.01934514681	1768.60336561155	1786.18662715529
ZMAT4	292.05621600168	425.631441101747	378.000785925314	205.783517874366	217.143499851332	208.543858699668
ZMAT5	1154.02768683997	592.801450002434	854.959324769755	568.502950895343	834.074564849508	908.77648994327
ZMIZ1	10458.2491514768	16773.9098292689	14536.0915436609	20089.875760159	18793.0596296566	17087.8803244277
ZMIZ2	2357.74549376356	2622.55361481077	2457.8966198021	3528.45981405794	3568.66209802399	3635.10595977308
ZMPSTE24	3729.80125852145	4821.84699431979	3879.85712345982	4658.19054097427	4300.25304845768	4381.11651121905
ZMYM1	246.422432251417	275.059872801129	260.321295967433	263.984916869136	306.436153995805	211.087076488689
ZMYM2	2162.0272656791	2361.7209768097	2190.44323353419	2176.31659812587	1878.18980478886	1783.64340936627
ZMYM3	1602.25285167588	1930.16152120792	1965.78238906914	1844.77648599494	1698.58980724827	1664.11217328231
ZMYM4	1844.61894759394	2726.88667001119	2489.99102615425	2190.86694787456	1979.65872995303	1885.37212092708
ZMYM5	379.267447168848	346.196046801421	215.745731589448	298.282169848197	239.46666338745	244.99664700896
ZMYM6	416.788558252397	444.601087501825	288.849657169344	397.016686000039	492.124287046242	478.124944335825
ZMYM6NB	865.013723088309	637.854360202619	763.133662151105	468.729124047166	509.374004324152	574.767220318598
ZMYND10	0	0	10.6981354507164	0	22.3231635361182	11.0206104190882
ZMYND11	1671.21056934295	1989.44166620817	1797.28675572036	2559.82224507355	2228.25759660525	2146.47581393317
ZMYND12	3.0422522500175	0	5.34906772535821	8.31448557068144	0	5.08643557804069
ZMYND15	20.2816816667833	9.48482320003894	29.4198724894702	11.432417659687	27.3966097943269	15.2593067341221
ZMYND19	1246.30933842384	768.270679203154	1075.162612797	1019.56379310481	1275.46438931366	1164.79374737132
ZMYND8	916.732011338607	1032.66012590424	1169.66280927833	1050.74311399487	932.499422258756	1158.85957253027
ZNF10	101.408408333917	142.272348000584	155.122964035388	109.127623115194	118.718642442083	100.0332330348
ZNF100	157.183032917571	209.851713300861	191.674926825336	212.019382052377	188.732200805363	155.136285130241
ZNF101	279.88720700161	112.632275500462	177.410746224381	328.422180041917	267.877962433419	272.124303425177
ZNF107	43.6056155835842	22.5264551000925	39.2264966526269	42.6117385497424	30.4406775492521	42.3869631503391
ZNF114	139.943603500805	75.8785856003115	144.424828584672	122.638662167551	141.041805978201	201.761944595614
ZNF117	154.140780667553	176.654832100725	73.1039255798956	190.193857429338	159.306212507753	111.901582716895
ZNF12	698.703933420686	854.819690903509	668.633465669777	738.949905094313	623.019200508027	612.915487153904
ZNF121	85.18306300049	48.6097189001995	105.198331932045	134.071079827238	121.762710197008	115.292539768922
ZNF124	238.309759584704	212.222919100871	197.023994550694	213.058692748712	233.3785278776	231.432818800852
ZNF131	509.070209836262	449.343499101845	397.614034251627	577.85674716236	525.60903235042	468.79981244275
ZNF132	172.394294167658	150.571568300618	192.566438112896	127.835215649227	133.938981216709	145.811153237167
ZNF133	282.929459251627	220.522139400905	209.50515257653	265.024227565471	246.569488148942	159.374981445275
ZNF134	313.351981751802	490.839600602015	410.986703565023	441.707045942451	487.050840788034	595.960701893768
ZNF135	103.436576500595	67.5793653002774	102.523798069366	139.267633308914	104.512992919099	118.68349682095
ZNF136	142.985855750822	177.84043500073	149.77389631003	180.840061162321	143.071184481485	128.008628714024
ZNF138	185.577387251067	147.014759600604	82.0190384554926	117.442108685875	87.2632756411894	55.9507913584476
ZNF14	184.563303167728	225.264551000925	147.099362447351	166.289711413629	188.732200805363	121.22671460997
ZNF140	570.929338919951	372.279310601528	400.288568114306	426.117385497424	524.594343098778	547.639563902381
ZNF141	77.0703903337767	91.2914233003748	66.8633465669777	95.6165840628365	56.8225980919373	75.4487944076036
ZNF142	603.380029586804	704.248122602891	736.388323524314	1146.3596980577	1132.39320483218	949.467974567596
ZNF143	479.661771419426	529.964496302176	575.024780476008	723.360244649285	620.989822004743	651.911493252215
ZNF146	1724.95702575992	1630.20398750669	1575.30044511799	1925.84272030909	1748.30958057871	1843.83289703975
ZNF148	908.619338671893	1477.26121340606	1153.61560610225	1518.4329273457	1223.71523747993	1069.84694991456
ZNF154	161.239369250927	186.139655300764	196.132483263135	340.893908397939	288.171747466253	220.412208381763
ZNF155	118.647837750682	139.901142200574	189.891904250217	106.009691026188	112.630506932233	111.053843453888
ZNF16	178.478798667693	218.150933600896	156.014475322948	221.373178319393	229.319770871033	200.066466069601
ZNF160	452.281501169268	406.661794701669	445.755643779851	490.554648670205	445.448581470723	350.964054884808
ZNF165	26.3661861668183	9.48482320003894	25.8538273392314	10.3931069633518	36.5288130591025	26.2799171532102
ZNF167	126.760510417396	72.3217769002969	131.052159271276	108.088312418859	81.175140131339	65.2759232515222
ZNF169	32.4506906668533	50.9809247002093	39.2264966526269	40.533117157072	37.5435023107443	16.9547852601356
ZNF17	104.450660583934	173.098023400711	172.953189786582	225.530421104734	176.555929785662	163.613677760309
ZNF174	646.985645170388	446.972293301835	493.897253308075	514.458794685914	561.123156157881	615.458704942924
ZNF175	102.422492417256	187.325258200769	179.1937687995	226.569731801069	214.099432096407	127.160889451017
ZNF177	97.35207200056	52.1665276002142	68.6463691420971	78.9876129214737	94.3661004026815	87.3171440896986
ZNF18	143.999939834162	194.438875600798	177.410746224381	110.166933811529	201.923161076706	91.5558404047325
ZNF180	180.506966834372	176.654832100725	147.990873734911	258.78836338746	332.81807453849	153.440806604228
ZNF181	226.140750584634	173.098023400711	156.014475322948	212.019382052377	151.188698494619	202.609683858621
ZNF182	183.549219084389	154.128377000633	117.679489957881	138.228322612579	174.526551282379	143.267935448146
ZNF184	318.422402168498	369.908104801519	229.118400902843	283.731820099504	379.49378011401	319.597702153557
ZNF185	98.3661560838992	136.34433350056	161.363543048306	519.65534816759	433.272310451022	384.025886142072
ZNF187	425.91531500245	430.373852701767	336.099755410008	272.299402439817	387.611294127144	257.712735954062
ZNF189	784.901080504515	560.790171702302	629.40696901715	606.957446659745	590.549144455491	594.265223367754
ZNF19	99.3802401672383	32.0112783001314	62.4057901291792	22.864835319374	65.9548013567129	33.9095705202713
ZNF192	183.549219084389	985.236009904045	507.269922621471	564.345708110003	441.389824464156	423.869631503391
ZNF193	191.661891751102	136.34433350056	164.929588198545	116.40279798954	171.482483527454	159.374981445275
ZNF195	641.915224753692	419.703426601723	336.991266697567	384.544957644016	425.154796437888	384.873625405079
ZNF197	481.689939586104	575.01740650236	509.05294519659	656.844360083834	555.03502064803	456.083723497649
ZNF2	200.788648501155	321.298385901319	192.566438112896	164.211090020958	152.203387746261	192.43681270254
ZNF20	163.267537417606	117.374687100482	144.424828584672	182.918682554992	181.629376043871	151.745328078214
ZNF200	450.25333300259	585.687832602404	482.307606569799	541.480872790629	556.049709899672	576.462698844612
ZNF202	312.337897668463	283.359093101163	407.420658414784	371.033918591659	306.436153995805	363.68014382991
ZNF205	1915.60483342769	1165.44765070478	1580.64951284335	1682.64401736666	2066.92200559422	1907.41334176526
ZNF207	5351.32170778078	6015.7491146247	5331.23749960702	5008.43824563923	4625.96829823468	5654.42088425524
ZNF208	4.05633633335667	0	0.891511287559702	2.07862139267036	0	1.69547852601356
ZNF211	326.535074835212	374.650516401538	360.17056017412	489.51533797387	471.830502013408	365.375622355923
ZNF212	266.704113918201	270.31746120111	443.972621204732	257.749052691125	390.655361882069	324.684137731598
ZNF213	787.943332754532	1010.13367080415	945.001964813284	1028.91758937183	1159.78981462651	1011.35294076709
ZNF214	18.253513500105	24.8976609001022	21.3962709014329	29.100699497385	40.5875700656695	3.39095705202713
ZNF215	16.2253453334267	110.261069700453	74.886948155015	58.2013989947701	52.7638410853703	75.4487944076036
ZNF217	1170.2530321734	1784.33236450732	1544.0975500534	1953.90410911014	1943.12991689393	1955.73447975665
ZNF219	1423.77405300819	1274.52311750523	1791.937687995	1529.86534500538	1877.17511553721	1706.49913643265
ZNF22	1669.18240117627	1497.41646270615	1236.52615584531	1113.10175577498	1139.49602959367	1080.86756033365
ZNF221	46.6478678336017	23.7120580000973	38.3349853650672	81.066234314144	84.2192078862642	47.4733987283798
ZNF222	98.3661560838992	78.2497914003212	107.872865794724	162.132468628288	132.924291965068	125.465410925004
ZNF223	100.394324250577	162.427597300667	129.269136696157	103.931069633518	150.174009242977	130.551846503044
ZNF224	202.816816667833	271.503064101115	220.203288027246	293.085616366521	206.996607334914	238.214732904906
ZNF225	136.901351250787	139.901142200574	73.1039255798956	102.891758937183	89.2926541444728	111.901582716895
ZNF226	518.196966586314	441.044278801811	435.949019616694	369.994607895324	314.553668008938	474.733987283798
ZNF227	359.999849585404	367.536899001509	366.411139187038	386.623579036687	404.861011405053	349.268576358794
ZNF229	378.253363085509	431.559455601772	430.599951891336	374.151850680665	439.360445960872	428.956067081432
ZNF23	150.084444334197	120.931495800496	90.0426400435299	131.992458434568	140.02711672656	103.424190086827
ZNF230	97.35207200056	84.1778059003456	94.5001964813284	82.1055450104792	101.468925164174	94.9467974567596
ZNF232	380.281531252187	303.514342401246	319.161040946373	322.186315863906	286.14236896297	390.807800246127
ZNF233	84.1689789171508	55.7233363002288	35.6604515023881	42.6117385497424	37.5435023107443	38.1482668353052
ZNF234	400.563212918971	288.101504701183	355.713003736321	387.662889733022	353.111859571324	417.087717399337
ZNF235	91.267567500525	77.0641885003164	114.113444807642	46.7689813350831	87.2632756411894	102.576450823821
ZNF236	214.985825667903	323.669591701329	268.34489755547	445.864288727792	346.009034809832	291.622306474333
ZNF238	810.253182587994	769.456282103159	649.911728631023	405.33117157072	516.476829085644	381.482668353052
ZNF239	34.4788588335317	16.5984406000681	16.9387144636343	0	0	0
ZNF24	2178.25261101253	3234.32471121328	2490.88253744181	3256.16041161812	3091.75814975237	2686.48572446849
ZNF248	307.267477251767	311.81356270128	246.948626654038	292.046305670185	331.803385286848	248.387604060987
ZNF25	203.830900751172	226.45015390093	144.424828584672	297.242859151861	224.246324612824	212.782555014702
ZNF250	477.633603252747	550.119745602258	382.458342363112	554.991911842986	592.578522958774	361.136926040889
ZNF251	317.408318085159	356.866472901465	278.151521718627	222.412489015728	266.863273181777	191.589073439533
ZNF253	132.845014917431	151.757171200623	150.66540759759	140.306944005249	173.511862030737	151.745328078214
ZNF254	332.619579335247	341.453635201402	387.807410088471	482.240163099523	413.993214669829	303.490656156428
ZNF256	186.591471334407	115.003481300472	133.726693133955	171.486264895305	204.967228831631	116.140279031929
ZNF257	1.01408408333917	0	6.24057901291792	10.3931069633518	7.10282476149216	2.54321778902035
ZNF259	2170.13993834582	2335.63771300959	1964.89087778158	1978.84756582218	2144.03838871899	1902.32690618722
ZNF26	178.478798667693	136.34433350056	194.349460688015	209.940760659706	195.835025566855	150.0498495522
ZNF260	776.788407837802	1110.90991730456	582.156870776486	941.615490879673	1022.80676565487	890.126226157121
ZNF263	961.35171100553	701.876916802881	1044.85122901997	1127.65210552367	1210.52427720859	1183.44401115747
ZNF264	763.605314754392	1010.13367080415	787.204466915217	1263.80180674358	1199.36269544053	995.245894769962
ZNF266	399.549128835632	409.033000501679	359.27904888656	495.751202151881	406.890389908337	397.589714350181
ZNF267	703.774353837382	693.577696502847	666.850443094657	569.542261591678	556.049709899672	551.030520954408
ZNF268	994.816485755722	1402.56823070576	888.836753697023	1227.42593237185	1302.86099910799	959.640845723677
ZNF273	65.9154654170458	49.7953218002044	81.1275271679329	108.088312418859	84.2192078862642	53.4075735694273
ZNF274	598.309609170108	458.828322301884	463.585869531045	618.389864319432	691.003380368023	759.574379654077
ZNF275	538.478648253097	776.569899503188	682.897646270732	636.05814615713	594.607901462058	586.635570000693
ZNF276	770.703903337767	301.143136601236	407.420658414784	641.254699638806	632.151403772802	522.207386012178
ZNF277	698.703933420686	585.687832602404	561.652111162612	636.05814615713	525.60903235042	542.553128324341
ZNF28	491.830780419496	653.267197902682	497.463298458314	668.27677774352	608.813550985042	562.051131373497
ZNF280B	74.0281380837592	90.1058204003699	117.679489957881	83.1448557068144	91.3220326477563	47.4733987283798
ZNF280C	53.7464564169758	77.0641885003164	82.0190384554926	133.031769130903	73.0576261182051	58.494009147468
ZNF280D	16.2253453334267	9.48482320003894	35.6604515023881	16.6289711413629	58.8519765952207	16.9547852601356
ZNF281	452.281501169268	1141.73559270469	810.38376039177	905.239616507941	867.559310153685	879.95335500104
ZNF282	2340.5060643468	2846.63256291169	2857.29367662885	3178.21210939298	3753.33554182278	3251.08007363101
ZNF283	87.2112311671683	133.97312770055	71.3209030047762	120.560040774881	92.3367218993981	141.572456922133
ZNF284	49.6901200836192	16.5984406000681	71.3209030047762	71.7124380471274	74.0723153698468	89.8603618787189
ZNF285	155.154864750892	175.46922920072	174.736212361702	155.896604450277	141.041805978201	168.70011333835
ZNF286A	529.351891503045	577.38861230237	474.284004981762	758.696808324681	555.03502064803	653.606971778229
ZNF286B	195.718228084459	90.1058204003699	177.410746224381	123.677972863886	155.247455501186	122.074453872977
ZNF287	218.028077917921	165.984406000681	176.519234936821	125.756594256557	165.394348017603	109.358364927875
ZNF292	595.267356920091	762.34266470313	638.322081892747	842.880974727831	710.282476149216	667.170799986338
ZNF295	225.126666501295	500.324423802054	292.415702319582	478.082920314183	399.787565146844	388.264582457106
ZNF296	19.2675975834442	2.37120580000973	26.7453386267911	29.100699497385	4.05875700656695	33.9095705202713
ZNF3	879.210900255057	672.23684430276	753.327037987948	789.876129214737	641.283607037578	593.417484104747
ZNF30	229.183002834652	119.745892900492	110.547399657403	194.351100214679	242.510731142375	154.288545867234
ZNF300	40.5633633335667	33.1968812001363	76.6699707301344	44.6903599424127	32.4700560525356	49.1688772543934
ZNF302	530.365975586384	356.866472901465	469.826448543963	520.694658863925	488.065530039675	411.153542558289
ZNF304	332.619579335247	425.631441101747	461.802846955926	468.729124047166	490.094908542959	491.688772543934
ZNF311	20.2816816667833	21.3408522000876	17.830225751194	1.03931069633518	2.02937850328347	0
ZNF317	879.210900255057	1183.23169420486	1078.72865794724	1072.56863861791	1393.1683425041	1309.75716134548
ZNF318	1310.1966356742	1503.34447720617	1458.51246644767	2322.85940630913	2001.98189348915	2118.50041825395
ZNF319	1034.36576500595	936.626291003845	933.412318075008	1236.77972863886	1511.88698494619	1359.77377786288
ZNF32	1486.64726617522	931.883879403826	1035.93611614437	649.569185209487	702.164962136082	779.072382703233
ZNF320	718.985615087469	764.713870503139	678.440089832933	772.207847377038	657.518635063846	588.331048526707
ZNF322	1228.05582492373	1498.60206560615	1450.48886485964	1193.12867939279	1069.48247123039	1089.34495296372
ZNF323	99.3802401672383	80.620997200331	97.1747303440076	46.7689813350831	37.5435023107443	38.996006098312
ZNF324	451.267417085929	512.180452802103	529.557704810463	598.642961089064	613.886997243251	680.734628194446
ZNF324B	322.478738501855	183.768449500754	260.321295967433	252.552499209449	254.687002162076	292.47004573734
ZNF326	647.999729253727	573.831803602356	583.048382064045	1020.60310380115	1034.98303667457	927.42675372942
ZNF329	960.337626922191	599.915067402463	745.303436399911	835.605799853484	882.779648928311	679.039149668433
ZNF330	812.281350754672	620.070316702545	648.128706055904	826.252003586468	818.854226074882	726.512548396812
ZNF331	268.732282084879	171.912420500706	171.170167211463	206.822828570701	168.438415772528	206.848380173655
ZNF333	237.295675501365	235.934977100969	221.094799314806	245.277324335102	208.011296586556	179.720723757438
ZNF334	99.3802401672383	73.5073798003018	87.3681061808508	85.2234770994847	65.9548013567129	54.2553128324341
ZNF335	850.816545921561	1027.91771430422	1099.23341756111	1492.45015993732	1551.45986576022	1543.73319793535
ZNF337	425.91531500245	329.597606201353	327.184642534411	297.242859151861	315.56835726058	244.148907745953
ZNF33A	454.309669335947	527.593290502166	486.765163007597	603.839514570739	524.594343098778	525.598343064205
ZNF33B	390.422372085579	395.991368601626	338.774289272687	250.473877816778	236.422595632525	176.329766705411
ZNF34	71.9999699170808	101.961849400419	73.1039255798956	46.7689813350831	73.0576261182051	52.5598343064205
ZNF341	225.126666501295	215.779727800886	373.543229487515	267.102848958141	393.699429636994	253.474039639028
ZNF343	221.070330167938	173.098023400711	208.61364128897	244.238013638767	238.451974135808	196.675509017573
ZNF345	118.647837750682	84.1778059003456	50.816143390903	88.3414091884903	53.7785303370121	51.7120950434137
ZNF346	756.506726171018	799.09635460328	665.067420519538	589.289164822047	608.813550985042	601.047137471809
ZNF347	274.816786584914	324.855194601334	241.599558928679	420.920832015748	406.890389908337	374.700754248998
ZNF35	619.605374920231	584.502229702399	638.322081892747	627.743660586449	707.238408394291	739.228637341914
ZNF350	158.19711700091	209.851713300861	158.689009185627	223.451799712064	244.540109645659	200.914205332607
ZNF354A	362.028017752082	446.972293301835	358.387537599	360.640811628307	350.067791816399	418.78319592535
ZNF354B	117.633753667343	158.870788600652	100.740775494246	149.660740272266	109.586439177308	89.8603618787189
ZNF354C	46.6478678336017	111.446672600458	103.415309356925	131.992458434568	125.821467203575	75.4487944076036
ZNF358	8095.43323729657	9049.70693573715	10227.4174908849	7123.43551268132	8497.0077932479	8594.38064836276
ZNF362	3040.22408185082	3137.10527341288	3228.16237225368	2152.41245211016	3047.11182268014	2796.69182865937
ZNF366	394.478708418936	806.20997200331	620.491856141553	1314.728030864	1153.70167911665	1224.9832350448
ZNF367	55.7746245836542	30.8256754001265	39.2264966526269	40.533117157072	28.4112990459686	38.1482668353052
ZNF37A	323.492822585194	326.040797501338	346.797890860724	471.847056136172	453.566095483856	384.873625405079
ZNF382	66.929549500385	69.9505711002871	77.5614820176941	96.6558947591717	75.0870046214885	39.8437453613188
ZNF383	135.887267167448	197.995684300813	142.641806009552	164.211090020958	148.144630739694	108.510625664868
ZNF384	1549.52047934225	1425.09468580585	1569.95137739264	1654.58262856561	1862.96946601423	1663.26443401931
ZNF385A	337.689999751942	232.378168400954	290.632679744463	327.382869345582	390.655361882069	207.696119436662
ZNF385D	115.605585500665	194.438875600798	152.448430172709	147.582118879595	77.116383124772	108.510625664868
ZNF391	52.7323723336367	53.352130500219	16.0472031760746	10.3931069633518	35.5141238074608	26.2799171532102
ZNF394	755.492642087679	492.02520350202	640.996615755426	1013.3279289268	1031.93896891965	1096.12686706777
ZNF395	1181.40795709013	1725.05221950708	1507.54558726346	1162.98866919907	1070.49716048203	907.081011417257
ZNF396	23.3239339168008	8.29922030003407	37.4434740775075	10.3931069633518	38.558191562386	20.3457423121628
ZNF397	68.9577176670633	36.7536899001509	49.0331208157836	42.6117385497424	39.5728808140277	55.9507913584476
ZNF398	884.281320671753	904.615012703714	1011.86531138026	1037.23207494251	944.675693278457	832.47995627266
ZNF404	50.7042041669583	49.7953218002044	49.9246321033433	59.2407096911052	54.7932195886538	22.8889601011831
ZNF407	548.619489086489	649.710389202667	620.491856141553	1253.40869978023	1114.12879830263	1241.93802030494
ZNF408	631.774383920301	488.468394802005	788.095978202777	697.377477240906	866.544620902043	751.944726287016
ZNF41	211.943573417886	379.392928001557	259.429784679873	256.709741994789	245.5547988973	215.325772803723
ZNF410	2502.75951768106	2412.7019015099	2391.92478452268	1884.27029245568	2044.5988420581	2045.59484163537
ZNF414	1052.61927850605	720.846563202959	1080.51168052236	739.989215790648	806.677955055181	738.380898078907
ZNF415	214.985825667903	183.768449500754	254.080716954515	121.599351471216	137.997738223276	167.004634812336
ZNF416	342.760420168638	478.983571601966	439.515064766933	288.92837358118	386.596604875502	403.523889191228
ZNF417	197.746396251137	304.699945301251	192.566438112896	267.102848958141	317.597735763864	211.087076488689
ZNF418	73.01405400042	16.5984406000681	32.0944063521493	78.9876129214737	120.748020945367	54.2553128324341
ZNF419	276.844954751592	315.370371401295	239.81653635356	261.906295476465	236.422595632525	330.618312572645
ZNF420	236.281591418026	291.658313401197	190.783415537776	167.329022109964	200.908471825064	201.761944595614
ZNF423	502.985705336227	789.611531403241	734.605300949195	521.73396956026	650.415810302353	456.083723497649
ZNF425	85.18306300049	169.541214700696	130.160647983717	131.992458434568	103.498303667457	133.095064292065
ZNF426	235.267507334687	305.885548201256	275.476987855948	318.029073078565	343.979656306549	283.992653107272
ZNF428	5382.7583143643	2769.56837441137	4350.57508329135	3378.79907378567	4376.35474233081	4060.67106980249
ZNF429	97.35207200056	84.1778059003456	115.004956095202	109.127623115194	105.527682170741	89.0126226157121
ZNF43	223.098498334617	169.541214700696	234.467468628202	228.64835319374	185.688133050438	120.378975346963
ZNF430	224.112582417956	109.075466800448	175.627723649261	193.311789518343	226.275703116107	172.938809653384
ZNF431	429.971651335807	221.70774230091	209.50515257653	266.063538261806	311.509600254013	195.827769754567
ZNF432	124.732342250717	23.7120580000973	85.5850836057314	112.245555204199	109.586439177308	103.424190086827
ZNF433	80.1126425837942	49.7953218002044	57.9482336913807	104.970380329853	90.3073433961146	68.6668803035493
ZNF434	260.619609418166	358.05207580147	299.54779262006	292.046305670185	164.379658765961	187.350377124499
ZNF436	1192.56288200686	2100.88833880862	1922.09833597872	2553.58638089554	2938.54007275447	2602.55953743082
ZNF438	122.704174084039	143.457950900589	132.835181846396	166.289711413629	158.291523256111	160.222720708282
ZNF439	43.6056155835842	52.1665276002142	82.0190384554926	70.6731273507922	52.7638410853703	26.2799171532102
ZNF44	151.098528417536	104.333055200428	92.717173906209	142.38556539792	148.144630739694	117.835757557943
ZNF440	373.182942668813	374.650516401538	270.12792013059	337.775976308933	264.833894678493	394.198757298154
ZNF441	124.732342250717	56.9089392002336	57.9482336913807	96.6558947591717	92.3367218993981	37.3005275722984
ZNF442	41.5774474169058	46.2385131001898	60.6227675540598	59.2407096911052	46.6757055755199	38.996006098312
ZNF443	73.01405400042	50.9809247002093	48.1416095282239	91.4593412774958	87.2632756411894	86.4694048266918
ZNF444	1589.06975859247	1228.28460440504	1715.26771726487	1346.94666245039	1660.03161568588	1635.28903834008
ZNF445	812.281350754672	1051.62977230432	787.204466915217	889.649956062914	955.837275046516	871.475962370972
ZNF446	285.971711501645	241.862991600993	272.802453993269	261.906295476465	295.274572227745	224.650904696797
ZNF449	316.39423400182	403.104986001655	248.731649229157	286.84975218851	389.640672630427	305.186134682442
ZNF45	376.225194918831	556.047760102283	442.189598629612	499.908444937221	529.667789356987	418.78319592535
ZNF451	1147.94318233994	1389.5265988057	1130.4363126257	1209.75765053415	1014.68925164174	873.171440896986
ZNF454	34.4788588335317	28.4544696001168	17.830225751194	17.6682818376981	14.2056495229843	21.1934815751696
