	baseMean	log2FoldChange	lfcSE	pvalue	padj
UCP2	168.972962185394	-0.119976217748309	0.285181126915691	0.506151058945787	NA
UEVLD	323.103298211542	-0.455878529905609	0.269307511056778	0.0132735855465355	NA
UFC1	4285.25368666089	0.175534371386995	0.207729353054566	0.30601975831509	0.501486148253111
UFD1L	5508.39503460248	0.495446118752752	0.214094267799833	0.00444457910747542	0.0577670023788945
UFL1	576.70242380472	-0.243942503656782	0.240836113824447	0.180536908518336	0.372678402304973
UFM1	2034.37825867639	-0.034273929862735	0.194455459584639	0.835543144161289	0.903522048570275
UFSP1	158.983328766894	0.358922767943465	0.327824881470931	0.0222477771791019	NA
UFSP2	1166.04102071302	0.180164778393192	0.222785644559904	0.309694922824063	0.505143421647325
UGCG	154.877386459307	-0.227478612998792	0.341511752772701	0.0903835822038829	NA
UGDH	1074.87951435188	-0.0495099938702482	0.218984059469727	0.778493300133552	0.869604205252532
UGGT1	3738.17653672809	0.0169591721330014	0.216973687853521	0.922916187289278	0.956989512775424
UGGT2	524.377691334319	-0.0214738464190291	0.260914802649612	0.907135935717684	NA
UGP2	2237.61262678554	-0.0198519152678764	0.199585047699409	0.905763758858788	0.947226052905039
UGT3A2	9.54540626019815	0.0494478631982737	0.367511127556141	0.36776025434271	NA
UGT8	49.6161568865447	0.0850714056848178	0.339925109573569	0.519951563736371	NA
UHMK1	709.640039046871	-0.305845985062904	0.276342995521086	0.0943507854711245	0.258717459899001
UHRF1	236.611228430608	-0.203409331842908	0.259623516748845	0.269254510994791	NA
UHRF1BP1	720.156187071786	-0.0431622044030568	0.227852115214136	0.809406947162007	0.887312932003565
UHRF1BP1L	259.404578371635	-0.165366501275387	0.284725436017435	0.359934105427898	NA
UHRF2	1232.87739793558	-0.331217612635582	0.216438089480213	0.0585137073079726	0.200541862912835
UIMC1	934.329495441157	0.154796715241209	0.21067824239333	0.370227044593743	0.562119574004373
ULBP1	120.994243398125	0.17055726347879	0.31318829605554	0.301956396705513	NA
ULBP2	107.481662002304	0.184297122864415	0.311146982695013	0.269518910768624	NA
ULBP3	35.0900625161877	-0.0309590221760937	0.354461055770615	0.756482976272338	NA
ULK1	2042.91394517321	-0.0165381433334557	0.206491713555067	0.922923535688422	0.956989512775424
ULK2	488.135933075118	-0.184758630222271	0.236577222366701	0.308069056553023	NA
ULK3	1807.82685528691	-0.332590307376818	0.211534724213043	0.0547125074711622	0.194305753636501
ULK4	239.634456716182	0.104455151392354	0.290475063120095	0.558620748613185	NA
UMPS	1459.84321932281	0.173264092050384	0.214274927285044	0.319991141052456	0.516148740487246
UNC119	1061.24753804777	0.111009345144359	0.227167587942124	0.53458061639792	0.698861146161845
UNC119B	1108.63202056674	-0.430582336361804	0.231932083435001	0.0168434659203279	0.106786199999579
UNC13A	26.6939401753225	0.0932226743233587	0.3479906824419	0.425334797914175	NA
UNC13B	1647.40512293869	-0.217592014039963	0.214566742339805	0.212008525418201	0.407070259474152
UNC13D	207.041345985777	0.14563874164665	0.284443039959338	0.420261537722162	NA
UNC45A	10266.4457651131	0.170828001615647	0.180009018374035	0.276579406141119	0.472688380920788
UNC45B	37.8473684860231	0.00975071745897855	0.341217399783385	0.939964904764253	NA
UNC50	1116.06685353116	-0.122196328699516	0.209661126288515	0.478253757250716	0.655598932994594
UNC5A	39.000416327108	0.0615390261287	0.342656774393686	0.628171995210539	NA
UNC5B	16894.2629586846	-0.490869981508747	0.208474330471815	0.00427659447264656	0.0574809507507006
UNC5C	2373.50848663917	-0.195333033715961	0.206823155560909	0.253565035480201	0.448720780944638
UNC5CL	10.256180052544	-0.00134104568295474	0.366733765719505	0.9802392450021	NA
UNC5D	10.7719181369133	-0.0571478895001721	0.364808409226083	0.394919475308946	NA
UNC79	20.0177472139819	-0.141086656464059	0.355563886033426	0.171467283098774	NA
UNC93B1	2146.67443956964	0.266693022789714	0.238437098898531	0.142138814842608	0.325394856635867
UNG	1704.8491581216	-0.22078975245926	0.227289303395785	0.216877585009015	0.411343347373286
UNK	875.064102739104	-0.124105148661614	0.22345433957859	0.484614079458237	0.660080384948401
UNKL	374.075750400844	-0.0814630232429584	0.255843952282121	0.657918524055922	NA
UPF1	3129.99392236084	-0.118075951142405	0.176853474858637	0.446465796437414	0.627759910440261
UPF2	394.44005627122	-0.00684529419995801	0.293404492642047	0.969208126750676	NA
UPF3A	408.831479259957	0.635930328942552	0.309467367169621	0.000481513003684482	NA
UPF3B	129.703991963033	0.126862243795331	0.32716544999487	0.400828907355338	NA
UPK1B	59.1601576990675	-0.00623089180400011	0.337768991993921	0.963308145709052	NA
UPK2	7.63950528700913	0.0169666551680248	0.367729549563658	0.731706085217679	NA
UPK3B	48.4358451612413	0.142755175867261	0.337849549542246	0.295655779310848	NA
UPK3BL	1017.91095820858	0.50849471174727	0.258803462480805	0.0058284864384779	0.0651750604823163
UPP1	2961.13021563416	0.605577265369447	0.25618896864872	0.00103107702307816	0.0305648866761073
UPRT	471.387451516606	-0.335010946130332	0.237307621449818	0.0648562349895372	NA
UQCC	1248.97679310176	-0.227424505785828	0.194976203174479	0.169053898188444	0.358070421233528
UQCR10	6834.6731254788	0.437568690848466	0.243342227934288	0.0166134226329378	0.106271656940164
UQCR11	17896.6101823051	0.558636230656313	0.244948937903706	0.00227298292829789	0.0431261361407802
UQCRB	7340.00145681571	0.344242379757515	0.229091475444292	0.0549277276843941	0.194669232987296
UQCRC1	18272.3799458684	0.31972048298343	0.200024750552696	0.0568954330135498	0.197620839137489
UQCRC2	7783.83301367226	-0.23710897266984	0.214822528666294	0.174079082648173	0.364144071444497
UQCRFS1	7817.13324611769	0.307022168839705	0.19912278042624	0.0667543980045419	0.213766842159211
UQCRH	8713.18234558804	0.29944918571425	0.224038454988975	0.0921038634992418	0.254577028000021
UQCRQ	11055.7153872658	0.576718104029543	0.248881232524769	0.00168825294199482	0.037797571581347
URB1	830.562967587139	-0.316819338881561	0.22222333917016	0.0737432654206808	0.223798944263942
URB2	392.615720229148	-0.319829260645285	0.294583344424139	0.0713762337433665	NA
URGCP	708.067503447825	0.138890088366534	0.230163847032154	0.439395879358468	0.621499297951796
URGCP-MRPS24	34.9909463674285	0.00458436846827492	0.35685338216091	0.96051480401814	NA
URI1	1512.98496371547	0.0265529632398009	0.188146902627417	0.86956682839894	0.925209826458068
URM1	7368.1345408025	0.247307424827019	0.217478829975775	0.158709378779117	0.344926859963257
UROD	9138.53697714523	0.392719550603653	0.229429262311886	0.0286353145427447	0.142637401312107
UROS	7130.63983332614	0.345842488884875	0.20725961691248	0.0434742299899127	0.174660756526674
USE1	1592.33937212145	0.591001567969466	0.238022111104632	0.0011421261005308	0.0311312693562424
USF1	1919.3650488706	0.778575563960172	0.274931726849969	3.19227497390285e-05	0.0087136197611322
USF2	5220.4595127956	0.287158441086799	0.203193149819699	0.0900969230403988	0.250850511046279
USHBP1	1637.10335522651	0.414941943421107	0.249850872066797	0.0238321970367363	0.130411379874208
USMG5	9815.16741984291	0.314156690462756	0.228148522362698	0.0793550055627253	0.232226942595479
USO1	2341.79095662546	-0.404691813645564	0.225370368922369	0.0231620728749118	0.127755126177444
USP1	610.158018396509	0.0143374438558474	0.23059359259989	0.936422709590537	0.963093365579663
USP10	2035.4632576244	-0.442251192897717	0.224450592114624	0.0129336400043836	0.094277212162186
USP11	4299.12850645869	-0.149653430951248	0.182826500154239	0.345595057306451	0.539618676350943
USP12	1000.66483331133	-0.455649650815797	0.216669502767981	0.00929032210269195	0.0807758586301413
USP13	529.581698472189	-0.389375850442113	0.237346008799921	0.0319058534756794	NA
USP14	2058.67930677908	-0.305388250559533	0.226736228085498	0.0873474825243408	0.245941384499006
USP15	1041.47593613137	0.194703682362938	0.196494089736197	0.241250456856135	0.435785749175812
USP16	414.661890877479	-0.109806314953255	0.233634294082593	0.543069076942867	NA
USP18	592.249648348263	-0.179223058273486	0.231303627693995	0.319255006315871	0.515598151172952
USP19	1747.71792942177	-0.0806690313077951	0.201505267046878	0.632365689984201	0.772442329963554
USP20	877.451309396432	0.0222767951574266	0.228384602619694	0.901019333034271	0.944083462227857
USP21	796.426630249107	-0.339112582554721	0.238934541406139	0.0621507161160991	0.206807512565232
USP22	11519.0341418391	-0.12451221654937	0.16952978416575	0.407957992979961	0.594414063404792
USP24	1222.57761638682	-0.158555147499294	0.253468488496214	0.388444706563383	0.577581161409994
USP25	830.549315181607	-0.364366738132405	0.27134404970119	0.0472684668301168	0.181003776328136
USP27X	228.340186952878	0.0833002296213113	0.270024277835747	0.650005130762403	NA
USP28	767.296759561325	-0.362337722893939	0.254100992528646	0.0488967752222232	0.183298395321779
USP3	903.074053483578	-0.309428966654458	0.208586542377385	0.0717948727457037	0.220621420719739
USP30	479.46908040837	-0.306162845379616	0.242722779750442	0.093480079712421	NA
USP31	878.601268564367	-0.00732814464081715	0.22594021597143	0.967228949940582	0.981889629710378
USP32	870.932302720855	-0.288080502823973	0.258927132949466	0.117723748381436	0.290729055252736
USP33	1412.50483401416	-0.375858382814114	0.260881874330876	0.0413490661145563	0.171434540779716
USP34	1286.2797260767	-0.297709717597495	0.250549217041609	0.104962334025207	0.27270717819016
USP35	350.30977884143	0.114698155115214	0.252416198605413	0.532500718892623	NA
USP36	573.296580856351	-0.275729494934918	0.283061896855112	0.128215326168734	0.305936448190681
USP37	286.859559875593	-0.114908257856834	0.302475239099638	0.505745717781145	NA
USP38	988.954729185997	-0.321717821644226	0.225812340963811	0.0712539326350426	0.219956835274182
